Review_Text,Review_Text_Processed,Review_Date,Rating_Score,Business_Category,Sentiment_Label,Review_Aspect,Crisis_Flag,Is_Sarcasm
"Sejak mengaktifkan gofood kurang lebih 1 bln lebih, hanya baru mendapat 1 orderan ketika awal aktif.. Sudah pakai promo dan gratis ongkir,ya walaupun semua diskon mitra yang tanggung,tetap saja samapai sekarang belum ada yg masuk lagi orderannya.. Hufftt",aktif gofood bln order aktif pakai promo gratis ongkir diskon mitra tanggung samapai belum order hufftt,2021-01-30 18:45:36,3,F&B,Netral,Harga,No,No
Yang bener saja posisi resto saya di pondok gede Jaticempaka kenapa dapat orderan posisi driver nya di pulogadung jauh kale mentalnya..,bener posisi resto pondok gede jaticempaka order posisi driver pulogadung kale mental,2024-10-12 13:41:37,3,F&B,Netral,Lainnya,No,No
Kualitas bahan mantap ??. Dijamin Termurah. Berfungsi dengan baik. semoga awet. tks.,kualitas bahan bagus jamin murah fungsi moga awet tks,unknown,5,Hobi & Hiburan,Positive,Bentuk,No,No
makanannya enak layanannya sangat baik suasananya nyaman dan bersih #irma,makan layan suasana nyaman bersih irma,2026-03-28T03:07:23.397Z,5,F&B,Positive,Rasa,No,No
sebenarnya sangatlah membatu untuk UMKM seperti saya cuma untuk estimasi waktu yang di berikan menyelesaikan pesanan dan harus menadai pesanan yg telah selesai kurang efektif sedangkan kami bukan resto yang siap saji dan untuk performa reting jika mempengaruhi daya beli konsumen juga sangatlah kurang terkadang kosumen memberikan ulasan baik namum memberikan bintang kurang dari 5 reting kami turun pernah jg pesan 2 bareng sama dengan driver 1 namum kesalahan pada driver reting jga turun,batu umkm estimasi waktu selesai pesan nada pesan selesai efektif bukan resto saji performa reting pengaruh daya konsumen terkadang kosumen ulas namum bintang reting turun bareng driver namum salah driver reting jga turun,2025-06-25 17:30:13,3,F&B,Netral,Lainnya,No,No
Spinach mushroom + bake potato 👍🏾 Kalo daging ga usah ditanya ⭐5 …,spinach mushroom bake potato kalo daging tidak,Diedit 4 tahun lalu,3,F&B,Netral,Lainnya,No,No
"grab sekarang driver nya banyak yang menipu, orderan nya di ambil terus di Cancel",grab driver tipu order ambil cancel,2025-12-16 08:37:43,1,F&B,Negative,Lainnya,No,No
"Resto dengan view danau toba dan berada ditepi danau, makanannya enak dan disarankan reservasi dulu, jalan menuju resto dengan mobil sangat menantang berliku dan curam serta jalan cukup mepet, disarankan naik perahu jika ingin kesini",resto view danau toba tepi danau makan saran reservasi jalan resto mobil tantang liku curam jalan mepet saran perahu kesini,2024-07-15T06:44:28.090Z,5,F&B,Positive,Rasa,No,No
"Sebetulnya aplikasi udah bagus, notifikasi selalu bunyi, sales managernya jg aktif wa tiap ada promo baru. Tp semenjak ada waktu persiapan bikin resto bingung, orderan banyak di waktu 10 menit aja, klo makanan gk mateng imbasnya resto di beri rating jelek.",aplikasi udah bagus notifikasi bunyi sales managernya aktif wa promo semenjak waktu siap bikin resto bingung order waktu klo makan tidak mateng imbas resto rating jelek,2023-08-16 11:00:10,3,F&B,Netral,Bentuk,No,No
SUSAH BANGET DAPET DRIVER BUAT GRAB FOOD,susah banget dapet driver grab food,2026-02-16 13:14:33,1,F&B,Negative,Lainnya,No,No
"kalau ada tanpa bintang sy kasih tanpa bintang sama ni produk, kesel bener beli brg baru berasa beli barang rosokan,dr awal udah ber masalah brg nya gak beku.",bintang sy kasih bintang ni kesel bener brg asa rosok dr udah ber brg tidak beku,unknown,2,Lainnya,Negative,Rasa,No,No
enak tp hancur semua,hancur,unknown,5,F&B,Positive,Rasa,No,No
Kepada pihak terkait tim shope food mohon untuk percairan dana lebih teliti dan akurat sesuai prosedur dan jadwal . Sudah 2 kali yang belum menerima dana pencairan yang tidak sesuai jadwal alias ngaret,kait tim shope food cair dana teliti akurat sesuai prosedur jadwal belum terima dana cair tidak sesuai jadwal alias ngaret,2022-02-12 09:05:27,3,F&B,Netral,Lainnya,No,No
"good tempat/nice suasana. the pelayanan was real lambat, the butter naans were bad !!! that’s the only reason i rate em 4. but loved their chicken tikka masala and veg biryani. will come back soon.",good nice suasana the layan was real lambat the butter naans were bad that the only reason rate em but loved their chicken tikka masala and veg biryani will come back soon,10/10/2018 16:36,4,F&B,Positive,Lainnya,No,No
"tolong fitur GrabFood nya diperbaiki lagi, masa 1 jam nunggu kelamaan",tolong fitur grabfood baik nunggu,2025-07-04 23:58:59,3,F&B,Netral,Lainnya,No,No
"gimna ini sudah 2hari di go mercan tidak ada pencarian, gopay menguap entah kemana, tolong di perhatikan hal seperti ini merchant sudah tutup dua hari, buka lagi setelah ada pencarian",gimna 2hari go mercan tidak cari gopay uap mana tolong perhati merchant tutup buka cari,2026-02-12 20:48:08,1,F&B,Negative,Lainnya,No,No
"Semoga bisa digunakan sesuai deskripsi.. belum dicoba,,terima kasih",moga sesuai belum coba kasih,unknown,5,Lainnya,Positive,Bentuk,No,No
Sudah sampai Terimakasih.,terimakasih,unknown,3,F&B,Netral,Lainnya,No,No
Yg untuk pesan delivery pake aplikasi yg mana ya?,delivery pake aplikasi,2021-06-16 17:39:51,3,F&B,Netral,Lainnya,No,No
"Kacau, state tampilan proses pemesanan makanan go food ngebug/stuck (tidak mau update) pada saat saya selesai menekan tombol pembelian makanan. Sebelumnya tidak pernah terjadi seperti ini, sehingga saya tidak tahu tiba2 driver sudah datang ke lokasi saya. Update: 11 Februari 2026, masalah masih ada bahkan semakin hari ini.",kacau state tampil proses mesan makan go food ngebug stuck tidak update selesai tekan tombol beli makan tidak tidak tiba2 driver lokasi update februari,2026-02-11 21:21:58,1,F&B,Negative,Rasa,No,No
lama untuk penjemputan makanan,jemput makan,2026-01-30 20:02:51,3,F&B,Netral,Rasa,No,No
"Merugikan banget, ditawarin iklan mulu.. akhirnya iklan karna di platform lain kalo iklan ada hasil.. tapi ternyata ya tetap ga ada omset. Ga ada omset tapi ada tagihan biaya iklan.. giliran baru aja ada 2 orderan ga bisa dicairkan karna buat bayar iklan. Merugikan sekali, bukan usaha bersama malah yg untung go biz aja merchant rugi besar",rugi banget ditawarin iklan mulu iklan platform kalo iklan hasil tidak omset tidak omset tagih biaya iklan gilir order tidak cair bayar iklan rugi bukan usaha untung go biz merchant rugi,2025-03-02 12:45:07,1,F&B,Negative,Harga,No,No
"Sekarang kalau dapat orderan sedikit 30 menit baru dapat driver, tapi kalau ada orderan banyak langsung dapat driver.. resto tidak dikasih waktu untuk persiapan memasak, dan akhirnya bikin salah paham sama driver..tolong tim IT yang super pinter, kalau customer beli makanannya banyak jangan langsung dapat driver, biar resto bisa proses dulu..kayak aplikasi ijo sebelah itu loh lebih pinter dari kamu, makanan udah mau jadi terus resto tekan pesanan siap langsung dapat driver.BELAJAR DULU YA TIM IT",order driver order driver resto tidak kasih waktu siap masak bikin salah paham driver tolong tim it super pinter customer makan jangan driver biar resto proses kayak aplikasi ijo belah loh pinter makan udah resto tekan pesan driver ajar tim it,2025-01-11 23:45:13,1,F&B,Negative,Rasa,No,No
Kami dari resto sate Padang putra Minang Pariaman pondok benda sangat kecewa sekali dengan staff2 gofood.setelah kami telusuri resto2 yang lama sekarang di bikin anyep sedangkan resto2 baru banyak sekali orderan.tah apa yang salah dan Tah apa perlakuan staff2 gofood lagi di porak poranda resto2 yang sudah punya nama,resto sate padang putra mang pariaman pondok benda kecewa staff2 gofood telusur resto2 bikin anyep resto2 order tah salah tah laku staff2 gofood porak poranda resto2 nama,2023-11-02 18:05:59,1,F&B,Negative,Lainnya,Yes,No
"hisapan lemah, suara sangat bising",hisapan lemah suara bising,unknown,1,Otomotif,Negative,Lainnya,No,No
"this tempat never missed to surprise when it comes to pelayanan. 5 star will be small, i would like to add more stars. special thanks to kundan for amazing pelayanan. lite was the best in hyderabad. food is awesome. wajib dicoba veg spring roll. once again thanks for pelayanan kundan 😊😊👍👍👍👌👌👌",this never missed to surprise when it comes to layan star will be small would like to add more stars special terima kasih to kundan for amazing layan lite was the best in hyderabad food is awesome wajib coba veg spring roll once again terima kasih for layan kundan,5/8/2019 22:19,5,F&B,Positive,Lainnya,No,No
"sim card ekspired dibawain. mana nomer sudah dipasang dan daftarin pas dilihat sudah ekspired , skrg tuh nomer akhirnya ga bs dipake tlp , wa",sim card ekspired dibawain nomer pasang daftarin pas ekspired skrg tuh nomer tidak bs dipake tlp wa,unknown,2,Lainnya,Negative,Bentuk,No,No
"Kenapa resto saya tidak bisa dibuka aplikasinya,dan saya lihat di grab pemesanan,resto saya kok tidak ada?mohon pencerahannya",resto tidak buka aplikasi grab mesan resto tidak cerah,2020-03-16 13:09:07,3,F&B,Netral,Rasa,No,No
"tempatnya enak, makanan nya juga enak sihh #csirma",tempat makan sihh csirma,2026-01-19T13:00:24.385Z,5,F&B,Positive,Rasa,No,No
@frogdeposit km fore minum yg apa by,frogdeposit km fore minum by,Wed Feb 26 14:30:19 +0000 2025,3,F&B,Netral,Lainnya,No,No
@zionistrats @Fore_FrontIndia @iamShaniera @GemsOfCricket Jail mein dande kha raha hai woh,zionistrats fore frontindia iamshaniera gemsofcricket jail mein dande kha raha woh,Wed Feb 26 03:16:13 +0000 2025,3,F&B,Netral,Lainnya,No,No
Rating seketika turun krna pesanan sllu tidak terlihat pas jd super patner banyak bgt yang terlewatkan kalau ada pesenan 😔,rating turun krna pesan sllu tidak pas super patner banget lewat sen,2020-08-18 18:52:41,3,F&B,Netral,Bentuk,No,No
"apk paling kocak,udh berapa kali pake nih apk pesan makanan kalo bukan lambat yah pesanan g datang datang,anehh jir,udah nunggu lama lama tapi tiba tiba pesanan dibatalkan karena gd grab?harusnya sistemnya tuh pilih grab diawal,mereka nunggu pesanan,biar kita jg tau,ada yg antar atau ngga.udah nunggu lama,kelaperan,pesanan belum datang,kocak",apk kocak pake apk makan kalo bukan lambat yah pesan anehh jir udah nunggu pesan batal gd grab sistem tuh pilih grab awal nunggu pesan biar tau tidak udah nunggu kelaperan pesan belum kocak,2026-05-24 19:14:31,1,F&B,Negative,Rasa,No,No
Mohon bantuan untuk di tindak lanjuti. Resto seblak dd ozzy tidak bisa masuk ke aolikasi. Lantaran lupa pasword. Sedangkan poaisi resto dalam keadaan buka. Sy sdh krm email namun tdk ada respon. Utk itu. Bila tdk ada respon juga.kami mohon utk resto kami tutup permanen saja. Krna krna kami tdk menerima notif bila ada pesanan.sekian terima kasih,bantu tindak lanjut resto seblak dd ozzy tidak aolikasi lantar lupa pasword poaisi resto buka sy krm email tidak respon tidak respon resto tutup permanen krna krna tidak terima notif pesan sekian kasih,2022-09-19 13:39:22,3,F&B,Netral,Bentuk,No,No
pencarian saldo lama parahh sih,cari saldo parahh,2024-11-06 10:17:50,1,F&B,Negative,Lainnya,Yes,No
Trmksh.. Saya newcomer di grab merchant. Semoga bs saling bekerjasama dng baik dan dapat meningkatkan penjualan.. Aamiin,trmksh newcomer grab merchant moga bs bekerjasama dng tingkat jual aamiin,2022-05-21 11:44:04,3,F&B,Netral,Rasa,No,No
Kasih tombol pilihan menandai menu yang habis dong.. masak harus satu persatu matiin nya... Makasih,kasih tombol pilih tanda menu habis masak satu matiin terima kasih,2020-03-03 17:09:41,3,F&B,Netral,Lainnya,No,No
"Rasa duriannya udah asem, padahal ini biasanya enak bgt. Tapi ini tumben udah asem. Kayaknya kelamaan di freezer",durian udah asem banget tumben udah asem kayak freezer,unknown,3,F&B,Netral,Rasa,No,No
ada menu minuman yang kurang di buatkan ... di pesanan ada tapi di nota ngak ada ...,menu minum buat pesan nota ngak,Ordered on 29 July 2022,3,F&B,Netral,Rasa,No,No
Pelayanan nya bagus cepat Makanan nya mantul Waitrs fahri,layan bagus cepat makan mantul waitrs fahri,2026-02-15T12:28:46.725Z,5,F&B,Positive,Rasa,No,No
Sudah di siapkan malah gak dapat driver...kecewa,siap tidak driver kecewa,2024-11-19 20:03:29,2,F&B,Negative,Lainnya,Yes,No
jelek awalnya bunyi tapi potongan gak kira kira kayk saya kasih grtis kerja bakti udh gtu kita dipotong iklan saldo kita padahal cuma klik sekali doank tapi trus dipotong saya sudah kapok bukan untung malah buntung tolong tingkat kan lagi kwalitasnya biar sama sama menguntungkan jgn kecewain kita semua .,jelek bunyi potong tidak kayk kasih grtis bakti gtu potong iklan saldo klik doank trus potong kapok bukan untung buntung tolong tingkat kwalitasnya biar untung jgn kecewain,2025-07-28 17:10:25,1,F&B,Negative,Bentuk,Yes,No
woy..... gak ada angin gak ada ujan.... rating anjlok ribet lu lama2.... udah orderan susah.... ahhhh gedeg,woy tidak angin tidak ujan rating anjlok ribet lu lama2 udah order susah ahhhh gedeg,2025-06-17 22:12:39,3,F&B,Netral,Lainnya,No,No
@8magg2cool Fore aja mag biasa,8magg2cool fore mag,Wed Feb 26 05:50:29 +0000 2025,3,F&B,Netral,Lainnya,No,No
"sesuai pesanan, cepet banget kemarin pesen hari ini sampe makasihh",sesuai pesan cepet banget sen sampe makasihh,unknown,5,F&B,Positive,Lainnya,No,No
"Pesan antar nya tidak sampai dirumah saya, saya mohon untuk jangkauan pesan antarnya lebih diperluas lagi.",tidak rumah jangkau antar luas,2018-06-17 07:48:03,3,F&B,Netral,Lainnya,No,No
"Pesen warna merah, yg dateng warna hitam. Padahal udaj konfirmasi di chat.",sen warna merah dateng warna hitam udaj konfirmasi chat,unknown,3,Elektronik,Netral,Bentuk,No,No
Sengaja beri bintang 2 karna peroses pembuatan aplikasi grab food lama sekali jadi nya,sengaja bintang peroses buat aplikasi grab food,2023-09-12 11:00:46,2,F&B,Negative,Lainnya,No,No
"AMAZING!! Respon seller cepat. Barang ori seperti di foto dan sesuai deskripsi. Proses pengiriman kilat banget.. Thank you yaa kak, sukses selalu :)",amazing respon seller cepat original sesuai proses kirim kilat banget thank you yaa kak sukses,unknown,5,Elektronik,Positive,Bentuk,No,No
"kecewa bgt, klo beli dtoko lgsg jg ga sgitu x harganya buat barang yg kwalitasnya spt itu mah",kecewa banget klo dtoko lgsg tidak sgitu harga kwalitasnya spt mah,unknown,2,Lainnya,Negative,Harga,Yes,No
"narik doang kena admin 3.000? mending di merchant sebelah, nggak kena biaya admin lagi",narik doang admin mending merchant belah tidak biaya admin,2026-04-04 16:17:20,1,F&B,Negative,Harga,No,No
"Shopee partner udah bagus kemarin pencairan penjualan nya cair subuh eh malah balik lagi jd sore, kecewa harus cari modal buat belanja, padahal belanja kan pagi bukan sore!!!",shopee partner udah bagus cair jual cair subuh eh sore kecewa cari modal belanja belanja pagi bukan sore,2022-12-01 05:19:31,1,F&B,Negative,Bentuk,Yes,No
Payah nih aplikasi nya minta update mulu,payah aplikasi update mulu,2019-10-02 10:18:00,3,F&B,Netral,Lainnya,No,No
barang sudah samppai langsung di coba ...ok sih semoga awet.,samppai coba ok moga awet,unknown,5,Lainnya,Positive,Bentuk,No,No
quite mahal to be fair. good ambiance and great beer collection but go only if you've robbed a bank otherwise your wallet will have a major dent.,quite mahal to be fair good ambiance and great beer collection but go only if you ve robbed bank otherwise your wallet will have major dent,4/16/2019 19:53,4,F&B,Positive,Harga,No,No
