Review_Text,Review_Date,Rating_Score,Platform_Source,Sentiment_Label,Review_Aspect,Crisis_Flag,Business_Category,Is_Sarcasm
makasih yah udah ngirimin paketnya cepat dan mari kita tunggu fantech ini sampai tahan berapa lama apakah lebih cepat rusak fantech dibanding joystick murahan dibawah ribu ok wait for the next review when it s broken penggunaan untuk main fifa pes,unknown,2,Multi-platform,Negative,Harga,Yes,Elektronik,No
penjual ramah packing rapi,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
batrey sekali cas sangat awet dlm posisi stndby,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
alhamdulillah sesuai pesanan senang bisa belanja ditoko ini thanks yaaah,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
barangnya bagus bgeeet real pict tdk ada cacat trimaksih lazada n pa kurirnya yg langganan,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
deskripsi krg detil ternyata tdk ada tombol power on off admin agak error pesanan hijau dikirim biru,unknown,2,Multi-platform,Negative,Lainnya,Yes,Lainnya,No
barangnya sudah sampai dan sesuai pesanan tks,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
ternyata lumayan lebar juga,unknown,3,Multi-platform,Neutral,Bentuk,No,Lainnya,No
mantaf bangeh hengset remx sus,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
ksret tdk cocok,unknown,2,Multi-platform,Negative,Lainnya,No,Lainnya,No
respon seller sangat cepat produk memuaskan bahannya terasa mahal,unknown,2,Multi-platform,Negative,Rasa,No,F&B,No
ada lekukan di led jadi warna agak kabur,unknown,2,Multi-platform,Negative,Bentuk,No,Elektronik,No
barang sesuai gmbar dan pekingan ny aman bnget makasih buat toko ini smoga selalu amanah ya,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
barangnya baik2 aja ga ada masalah kerusakan cuma terlalu sensitif ga nyentuh permukaan jg ngikut gerak kursornya jd kurang nyaman kl mau benerin posisi mouse rada ribet,unknown,2,Multi-platform,Negative,Bentuk,Yes,Elektronik,No
pesanan diterima dalam kondisi baik barangnya ori joystick nya nyaman cuma butuh penyesuaian sama layout nya saja yg mirip xbox,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
alhamdulillah barang datang dengan selamat walaupun hujan kualitas barang oke,unknown,5,Multi-platform,Positive,Bentuk,No,Fashion,No
ringan dispenser ya bahan plastik cuma sayang selang ke aqua galonnya agak agak bau plastik jd pas di minum berasa,unknown,3,Multi-platform,Neutral,Bentuk,No,F&B,No
barang ori pengiriman juga cepat banget baru kemarin pesan sekarang sudah sampai suka belanja dsni,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
akhirnya dateng juga semua fungsi bagus cuman mic nya inputnya kurang bagus jadi suara yang masuk kecil banget dan agak kecewa dengan pengemasannya padahal dah pesen buble warp nya dobell tapi cuman di kasih single pada penyok dah kotaknya untung usianya aman,unknown,2,Multi-platform,Negative,Bentuk,Yes,Elektronik,No
barang diterima sangat rapi bagus cocok apa yang diinginkan tdk mengecewakan baru kali ini belanja dishopee jadi pengen belanja lagi,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
kiriiman cepat kualitas hasil blender kurang halus untuk bumbu dapur saran kalau bisa mata pisau dibuat empat daun kalau mangkok terlalu penuh motor tidak berputar,unknown,2,Multi-platform,Negative,Bentuk,No,Perabotan,No
bagus packing rapih ada kartu garansi kira ku lampu nya bisa kedut kedut ternyata flat aja lampunya,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
maaf blm sempet foto masih d luar kota,unknown,2,Multi-platform,Negative,Lainnya,No,Elektronik,No
utk seller pengiriman cepat respon cepat utk produk sayangny gagang panci ga dilapisin kayu seperti model ox yg classic jd klw kelupaan lg masak megang gagangny lsg ambyarr,unknown,2,Multi-platform,Negative,Rasa,No,Perabotan,No
toko pembohong katanx ada bonusx teryata gk ad apa2x sangat kecewa,unknown,2,Multi-platform,Negative,Lainnya,Yes,Lainnya,No
mantap oke mouse nya berfungsi dengan baik,unknown,5,Multi-platform,Positive,Rasa,No,Elektronik,No
barang patah gagang patah,unknown,2,Multi-platform,Negative,Lainnya,No,Lainnya,No
langganan lah pokoknya tinggal beli headsetnya doang yang blom wkwkw,unknown,2,Multi-platform,Negative,Lainnya,No,Elektronik,No
barang sesuai pesanan udah pasti ori masih segel kotak nya mantap,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
sayang panci penyok,unknown,2,Multi-platform,Negative,Lainnya,Yes,Perabotan,No
overall oke lah yg lama pengiriman y di ajak puter dulu jdi agak lama,unknown,3,Multi-platform,Neutral,Lainnya,No,Lainnya,No
paketan dah datang barang ny ok kemasan ny juga rapih pokok nya mantappppp,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
alhamdulillah pesanannya sudah sampe cepet banget sampenya alhamdulillah puas banget belanja disini pengemasannya rapih dan produk yang dikirim sesuai pesanan terima kasih ya semoga berkah dan sukses selalu,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
ada garansi resmi,unknown,5,Multi-platform,Positive,Lainnya,No,Elektronik,No
barang sesuai dengan bagus kualitasnya,unknown,5,Multi-platform,Positive,Bentuk,No,Fashion,No
barang bagus harga juga bagus recomended seller,unknown,5,Multi-platform,Positive,Harga,No,Lainnya,No
terima kasih barang nya sampai dengan selamat kondisi bagus dan lengkap belum coba pake tapi semoga awet,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
barang telah diterima dan berfungsi dengan baik terima kasih lazada,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
kapok pilih shopee express paket lama banget sampai padahal jakarta bogor tapi kaya kirim dari luar pulau jawa lebih dr 5hr,unknown,2,Multi-platform,Negative,Lainnya,No,Lainnya,No
alhamdulillah paketnya udah sampai bagus pisan mamah ku suka terima kasih banyak,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
kwalitas sangat bagus sekali,unknown,5,Multi-platform,Positive,Bentuk,No,Fashion,No
fitur terbaik tampilan bagus sepadan dengan harga cucok yang baru sudah buat kado nikah ini poto magic com yg lama beli disini juga cucok,unknown,5,Multi-platform,Positive,Harga,No,Elektronik,No
good seller fast respon,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
packaging nya tidak bagus barang tidak terbungkus plastik bubble wrap cuman ditaruh saja didalam dus update pihak rexus sudah minta maaf dan barang masih aman,unknown,3,Multi-platform,Neutral,Bentuk,No,Elektronik,No
barang mantul pengiriman hari sampe tangsel gamepad sdh support x d scr automation jd gk perlu setting x input dl recommended untuk harga sgt,unknown,2,Multi-platform,Negative,Harga,Yes,Elektronik,No
bagus tapi warnanya ga nyatu sama daxa ts1,unknown,2,Multi-platform,Negative,Bentuk,No,Lainnya,No
hp bagus soft case tempred galss bawaan dari kotak kualitas bonus yg lain sangat biasa,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
sip lah barang bagus,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
engga lemot bagus sesuai harga nya,unknown,3,Multi-platform,Neutral,Harga,No,Lainnya,No
kemasannya minimalis sekali syukur produknya aman,unknown,2,Multi-platform,Negative,Bentuk,No,Lainnya,No
baguslah meskipun muter2 dulu,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
barang baguss sesuai dengan deskripsi packing juga bagus recomended seller bakal beli disini teruss,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
pengiriman cepat barang original dan bagus harga murah thx seller,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
barang sudah sampai trimkssih,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
bagus tp kurang panjang disambung selang lama,unknown,2,Multi-platform,Negative,Bentuk,No,Lainnya,No
gak berfungsi sama sekali di isi air panas gak sampe jam udah adem airnya,unknown,2,Multi-platform,Negative,Lainnya,No,Lainnya,No
selalu memuaskan untuk setiap produk rexus,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
produk kokoh pengiriman cepat pakai buble warp tidak ada yg penyot mantap,unknown,5,Multi-platform,Positive,Rasa,No,Lainnya,No
mantap dah pkoknya barang nya sesuai bnget,unknown,5,Multi-platform,Positive,Rasa,No,Lainnya,No
barang dah sampai tanpa lecet barang bagus bgt trimakasih reseller semoga awet,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
pengemasan aman barang sampai dengan selamat keybordjya berfungsi dengan baik,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
warna hitam semua tidak sesuai,unknown,2,Multi-platform,Negative,Bentuk,Yes,Lainnya,No
kipas ini bagus dan angin kencang cuma kalo anda ngarep kipas ini mampu mendinginkan di saat cuaca sgt panas ga bisa fungsi ac g bisa digantikan,unknown,2,Multi-platform,Negative,Bentuk,No,Elektronik,No
thanks responnya barang diterima dgn sangat baik,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
barang bagus cmn seller mengirimkan lama,unknown,2,Multi-platform,Negative,Bentuk,No,Lainnya,No
mousepad nya lega bahannya juga bagus kalo beli sarannya si sepaket sama mousenya biar se frekwensi,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
sy pesennya r5 dan sblm pesan juga saya konfirmasi produk dulu ternyata bukan r5 tp r5s saya chat berulang kali tidak ada respon sama sekali pdhl saat itu penjual sdg online saya tunggu jam dan ga ada respon jg kecewa berat sm pelayanan disini permintaan maaf pun tidak ada sorry bintang,unknown,2,Multi-platform,Negative,Bentuk,Yes,Perabotan,No
trima kasih barang nya sudah sampai berpungsi dgn baik pengiriman cepet bgt,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
bagus mouse warna putih cakep wireless donglenya jangan terhalang karena bisa bikin stutter kalau pake kabel gerakan tetep lancar karena kabel paracord sangat ringan kalau main kompetitif gunakan kabel karena waktu war bisa stutter kalau wireless wireless lancar tanpa lag,unknown,2,Multi-platform,Negative,Bentuk,No,Elektronik,No
pengiriman sangat cepat baru pesen kmren skrang udh sampe setrika nya juga udh d cobain panas semoga awet,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
barang bagus ori asli mudah mudah awet,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
barangx sudah smpai dgn selamat tpi ada sedikit penyok tpi ngak ap2 berfungsi dengan baik,unknown,2,Multi-platform,Negative,Lainnya,Yes,Lainnya,No
mantaaapp nih baru order semalem udah dateng,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
bagus bnget packing rapi,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
nex order lagi sampai bertemu di belanja belanja berikut perthan kan aktifasi mudah walau ada banyak tanya dan hasil ya kondang,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
sendok besar kurang,unknown,2,Multi-platform,Negative,Bentuk,No,Perabotan,No
ga ada tutupnya jadi gk bisa dipakai komplain di service center ternyta kartu garansi thn sungguh kecewa bgt,unknown,2,Multi-platform,Negative,Lainnya,Yes,Lainnya,No
kualitas produk sangat baik barang sesuai pesanan,unknown,5,Multi-platform,Positive,Bentuk,No,Fashion,No
bagusssssssss tapi packing kurang amannn gak dikasih bubble wrappp dan suaraa kurang kencenggg huhu huhuhu,unknown,2,Multi-platform,Negative,Bentuk,No,Elektronik,No
barang cepat sampai terima kasih banyak penjualnya ramah banget proses pesanan cepat respon penjualnya top,unknown,5,Multi-platform,Positive,Lainnya,No,Elektronik,No
sesuai dengan pesanan terima kasi lazasa,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
barang bagus tapi harga lebih mahal rp daripada penawaran di penawaran yg lain di tokopedia discount lebih kecil,unknown,2,Multi-platform,Negative,Harga,No,Elektronik,No
maaf gak sempat foto produk original kualitas bagus pengiriman juga cepat seller ramah jangan ragu deh beli disini bagus pokoknya,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
bagus sudah dicoba untuk merebus air aman ga rusak tp sayang bgt kabelnya warna putih ga nyambung sm warna rice cookernya,unknown,2,Multi-platform,Negative,Bentuk,Yes,Elektronik,No
late posting puas blnja disini hp nya ok bngt berfngsi dg baik txs ya min semoga makin suksesbarangnya original ada garansi resmi kelengkapan sesuai warna sesuai pesanan berfungsi dengan baik kemasan disegel spesifikasi sesuai,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
harga cukup mahal bahan material sendok garpu stainless gantungan plastik rapuh desain sendok garpu ok gantungan nya kurang dan sangat rapuh pas dateng dus paket sudah penyot pas dibuka ya sesuai dugaan sendok ada yang bengkok dan gantungan nya patah karena bahan nya juga plastik dan rapuh packing juga sangat kurang aman tdk ada bubble wrap bisa di retur tp sangat merepotkan yaudah terima aja deh,unknown,3,Multi-platform,Neutral,Bentuk,No,Perabotan,No
barang oke sesuai dengan pesanan,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
kualitas product sesuai dengan ekspetasi,unknown,5,Multi-platform,Positive,Bentuk,No,Fashion,No
tolong gantilah produk yg saya pesan karena tdk sesuai saya minta teko kenapa yg datang teplon ini masak telur,unknown,2,Multi-platform,Negative,Rasa,No,F&B,No
ada harga ada kualitas bagi saya bass nya kurang build quality nya keren tapi suara standar untuk gaming sudah cukup tapi untuk lagu kurang greget,unknown,3,Multi-platform,Neutral,Bentuk,No,Elektronik,No
fitur terbaik oke sepadan dengan harga oke mantap mania mantap,unknown,5,Multi-platform,Positive,Harga,No,Lainnya,No
maaf sebelumnya pesanan ini dari orang lain melalui saya atas permintaan pengembalian barang dri tersebut atau orang lain tidak punya aplikasi sendiri dan minta di batalkan terimakasih atas pengertianya,unknown,2,Multi-platform,Negative,Lainnya,No,Elektronik,No
pengirimannya agak lama,unknown,2,Multi-platform,Negative,Lainnya,No,Lainnya,No
bahannya tipis jelek cpt gosong,unknown,2,Multi-platform,Negative,Bentuk,No,Elektronik,No
barang lucu sekali imut kecil pas buat ngopi berdua barang ada penyok sedikit mungkin karna dikirim yah tapi tetep syuka dan sudah dicoba tidak bocor dan bunyi,unknown,3,Multi-platform,Neutral,Bentuk,No,Lainnya,No
fitur terbaik bagus,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
terimakasih barang sudah sampai semoga awet ya belum dicoba soalnya,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
sangatt bagusss belum dicobaaa semogaaa bagus semuaa dr yg panas sampai yg dingin,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
barang oke mantap,unknown,5,Multi-platform,Positive,Rasa,No,Lainnya,No
original banget barang yang dikirim sesuai dengan pesanan pengiriman barang lumayan cepat dan respon penjual juga sangat baik,unknown,3,Multi-platform,Neutral,Bentuk,No,Lainnya,No
sayang skrg pengiriman lama tdk seperti catatan yg panci sj hari baru diproses mepet batas cancel otomatis,unknown,2,Multi-platform,Negative,Lainnya,Yes,Elektronik,No
barang diterima dengan baik tp sayangnya gak da bubule warp nya mudah2an bekerja dengan baik,unknown,3,Multi-platform,Neutral,Lainnya,No,Lainnya,No
barang sesuai pesanan barang bagus cuman slow respon aja,unknown,2,Multi-platform,Negative,Bentuk,No,Lainnya,No
keren bagus buat setup pengemasan sama pengiriman cepet banget overall mantaps,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
pengiriman cepat barang oke mudah mudahan awet sudah dicoba suara mulus tapi beli dipakai blender sesuatu,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
barang sangat bagus murah dan berfungsi dengan baik saat di cek packing bagus meski tidak terlalu kuat sampai kardusnya agak rusak sedikit pengiriman cepat dan respon chat lumayan cepat,unknown,3,Multi-platform,Neutral,Bentuk,No,Elektronik,No
mantab packing aman dan rapi sampai tujuan,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
terimakasih setrikanya sdh sampai smga awet,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
kirim cepat dan produk bagus tapi memang smua tombol bisa dipakai tapi tombol q nya saat ditekan bareng tombol lain g bisa gan baru kedapat masalhnya saat ubah camera dlm game,unknown,2,Multi-platform,Negative,Bentuk,No,Lainnya,No
berfungsi dg baik smoga bs awet saran saja di body g ada mereknya mereknya pun klo bs jgn di sablon sayang bnr mempunyai nama besar,unknown,2,Multi-platform,Negative,Bentuk,No,Lainnya,No
cuma masukan aja lain kali dikasih tambahan kardus atau apa kak soalnya tadi paket saya dilempar sama kurir sopinya dan itu pun cuma ada bublewarp yg ga tebel bgt takutnya kalo ada barang yg rusak tp alhamdulillah aman tadi,unknown,2,Multi-platform,Negative,Bentuk,Yes,Lainnya,No
tidak bisa hapus storage dan pelayanan pun buruk,unknown,2,Multi-platform,Negative,Lainnya,Yes,Elektronik,No
barang berfungsi normal thank u tadinya pengen beli mouse wireless ini dgn harga normal eh tiba2 ada di flashdeal yaudah langsung angkut,unknown,3,Multi-platform,Neutral,Harga,No,Elektronik,No
tampilan kaleng kualitas kurang bagus penyok bagian samping bawah,unknown,2,Multi-platform,Negative,Bentuk,Yes,Fashion,No
ada garansi toko ada garansi resmi barangnya original packaging aman proses pesanan cepat,unknown,5,Multi-platform,Positive,Bentuk,No,Elektronik,No
walo kardus semua peyok tpi alhamdulillah barang mulus thank lazada,unknown,2,Multi-platform,Negative,Bentuk,No,Lainnya,No
thank you paket dah sampe kerumah belom dicoba semoga gk ada keluhan,unknown,5,Multi-platform,Positive,Lainnya,No,Lainnya,No
pas blender dcoba putaran ny krg kuat pdhal baru dicoba beban yang ringan,unknown,3,Multi-platform,Neutral,Bentuk,No,Elektronik,No
terbaikkkk pengiriman sangat cepatt barang juga bagus semoga awetttt produk original,unknown,5,Multi-platform,Positive,Bentuk,No,Lainnya,No
barang udah sampe tapi kardus pengok padahal udah ada lakban fragile tetep aja pengok,unknown,2,Multi-platform,Negative,Lainnya,No,Lainnya,No
mantap hari minggu pun tetap dikirim pelayanannnya cepat makasih banyak,unknown,5,Multi-platform,Positive,Rasa,No,Perabotan,No
