Review_Text,Review_Text_Processed,Review_Date,Rating_Score,Platform_Source,Sentiment_Label,Review_Aspect,Crisis_Flag,Business_Category,Is_Sarcasm,Dataset_Source,Data_Split
"Ini mah steakkk terena sebekasiiii pokonyaaaaa sebulan sekalii pastii makan ksiniiiiii bahkan kadang sebulan 2 x hahhaa favorit akuu spagethy carbonara , mac n chese, rib eye meltique mantaaapppp",mah steakkk rena sebekasiiii pokonyaaaaa bulan sekali pasti makan ksiniiiiii kadang bulan hahhaa favorit akuu spagethy carbonara mac chese rib eye meltique mantaaapppp,2024-08-11T13:07:27.575Z,5,Google Maps,Positive,Bentuk,No,F&B,No,GoogleMaps,train
Mantap tajem pisaunya sama kayak omongan tetangga yang kepanasan dan iri karna kita beli pisau dia nggak...,bagus tajem pisau kayak omong tetangga panas iri pisau,unknown,2,Multi platform,Negative,Rasa,No,Lainnya,Yes,Dipawidia,train
Pengiriman lebih dari estimasi yg di infokan,kirim estimasi info,unknown,2,Multi platform,Negative,Lainnya,No,Lainnya,No,Dipawidia,train
BARANG BUSUK..sy beli 3 tp ndk bisa dipake untuk save Film semua..,busuk sy ndk dipake save film,10 Apr 2019,1,Lazada,Negative,Lainnya,No,Elektronik,No,Lazada,train
Sudah diterima dgn baik. Kurang hanya d suara yg sangat berisik. Tq,terima suara berisik tq,unknown,2,Multi platform,Negative,Lainnya,No,Lainnya,No,Dipawidia,train
"Paket bagus, tv normal suka juga udah smart tv langsung di pakek buat ps an,",bagus tv normal suka udah smart tv pakek ps an,11 Nov 2018,5,Lazada,Positive,Bentuk,No,Elektronik,No,Lazada,train
"oke sip , semoga awet yak",oke sip moga awet yak,unknown,5,Multi platform,Positive,Bentuk,No,Lainnya,No,Dipawidia,train
Restoran paling okey di parapat. Masakan enak. A lil bit pricey but masih okelah utk daerah wisata,restoran okey parapat masakan enak lil bit pricey but oke daerah wisata,2021-12-20T15:30:17.329Z,5,Google Maps,Positive,Rasa,No,F&B,No,GoogleMaps,train
bagussss aman mudah2 awet,bagussss aman mudah2 awet,27 Mar 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No,Lazada,train
Barang berfungsi dengan baik mantap GG geming🔥🔥🔥,fungsi bagus gg geming,unknown,5,Multi platform,Positive,Rasa,No,Lainnya,No,Dipawidia,train
udah diterima dgn baik kurirnya juga ramah makasih lazada maaf yah ulasannya lama,udah terima kurir ramah terima kasih lazada maaf yah ulas,29 Mar 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No,Lazada,train
"barang original,aseli dan aman",original aseli aman,unknown,5,Tokopedia,Positive,Bentuk,No,Lainnya,No,PRDECT-ID,train
mantap. mendarat dengan baik tanpa cacat,bagus darat cacat,01 Feb 2017,5,Lazada,Positive,Rasa,No,Elektronik,No,Lazada,train
mksih ya bhanya bgus bnget,mksih bhanya bgus bnget,26 Okt 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No,Lazada,train
belum di coba. br diterima. semoga aja berfungsi dan awet ya.,coba br terima moga fungsi awet,01 Agu 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No,Lazada,train
"Bagus. Kualitas produk bagus dengan harga murah, pengirimannya juga cepat (2 hari lebih cepat). Semoga kedepannya semakin banyak promonya. Thanks Ugreen dan Lazada.",bagus kualitas bagus harga murah kirim cepat cepat moga depan promonya terima kasih ugreen lazada,17 Mei 2018,5,Lazada,Positive,Harga,No,Elektronik,No,Lazada,train
Barang rapi bagus pengiriman cepat,rapi bagus kirim cepat,unknown,5,Multi platform,Positive,Bentuk,No,Lainnya,No,Dipawidia,train
Alhamdulillah sampai 😍,alhamdulillah,27 Mar 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No,Lazada,train
TV murah kualitas ok,tv murah kualitas ok,04 Sep 2019,5,Lazada,Positive,Harga,No,Elektronik,No,Lazada,train
bagus. packing rapi,bagus packing rapi,12 Des 2017,5,Lazada,Positive,Bentuk,No,Elektronik,No,Lazada,train
Produk ok. Barang ok kiriman cepat,ok ok kirim cepat,25 Des 2017,3,Lazada,Neutral,Lainnya,No,Elektronik,No,Lazada,train
"Cukup puas barang..., trima ksih lazada",puas trima ksih lazada,21 Feb 2017,5,Lazada,Positive,Lainnya,No,Elektronik,No,Lazada,train
"Barang oke, kualitas oke, aman meskipun tanpa kayu, safe banget kalo misal dibuka dia auto berhenti tp nanti bisa lanjut kalo di tutup lagi, bisa isi air manual, cuman suara sedikit bising",oke kualitas oke aman kayu safe banget kalo buka auto henti kalo tutup isi air manual cuman suara bising,unknown,5,Multi platform,Positive,Bentuk,No,Lainnya,No,Dipawidia,train
sudah diterima tepat waktu...siip.... Belum dicoba,terima waktu siip coba,14 Sep 2018,3,Lazada,Neutral,Lainnya,No,Elektronik,No,Lazada,train
Sandisk ultra dual usb drive. Mengecewakan... Barang tidak sesuai pesanan mohon diganti dengan pesanan saya semula. Saya sudah proses ke pengembalian online.. Barang yg dikirim bukan sandisk dual drive melainkan sandisk ultra fit. Makasih,sandisk ultra dual usb drive kecewa sesuai pesan ganti pesan proses kembali online sandisk dual drive sandisk ultra fit terima kasih,2019-10-02,5,Lazada,Positive,Lainnya,No,Elektronik,No,Lazada,train
produk sesuai deskripsi. gbr bagus dan suara mantap. cm harus agak sabar nunggu kurir tokonya yg bs sampe 5 hari. ttp layak krn ongkirnya nol 👍👍,sesuai gbr bagus suara bagus cm sabar nunggu kurir toko bs sampe ttp layak ongkirnya nol,unknown,5,Multi platform,Positive,Bentuk,No,Lainnya,No,Dipawidia,train
"Barang alhamdulillah sudah sampe, tp pengirimannya lama 😭 Di tunggu email free Hooq nya yah.. jng sampe kyknya pengirimannya lama...",alhamdulillah sampe kirim tunggu email free hooq yah jng sampe kyknya kirim,27 Sep 2018,4,Lazada,Positive,Lainnya,No,Elektronik,No,Lazada,train
mks brg sdh sampai sesuai pesanan,mks brg sesuai pesan,01 Agu 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No,Lazada,train
"puas. barang dikemas dengan baik, segel tidak rusak dan yang terpenting barang bisa digunakan. harga tergolong murah",puas kemas segel rusak penting harga golong murah,12 Des 2016,5,Lazada,Positive,Harga,No,Elektronik,No,Lazada,train
"Barang sdh sampai alhamdulillah, pengiriman agak lama mungkin krna PPKM product original, tks ya seller",alhamdulillah kirim krna ppkm product original tks seller,unknown,5,Multi platform,Positive,Bentuk,No,Lainnya,No,Dipawidia,train
pengirimannya cepat dan barangnya juga real pict,kirim cepat barang real pict,14 Mei 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No,Lazada,train
barang yg dikrim lain.,krim,19 Jul 2019,1,Lazada,Negative,Lainnya,No,Elektronik,No,Lazada,train
mohon dibantu tv nya mati 2 sendiri layar lcd nya.,bantu tv mati layar lcd,11 Feb 2019,2,Lazada,Negative,Bentuk,Yes,Elektronik,No,Lazada,train
"terimakasih barang sudah sampai, real pict dan suka pokoknya",terimakasih real pict suka pokok,14 Agu 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No,Lazada,train
"Siaran ketangkap cuma sedikit, masi buram",siar tangkap mas buram,unknown,2,Multi platform,Negative,Lainnya,No,Lainnya,No,Dipawidia,train
lama dkirim,dkirim,unknown,2,Multi platform,Negative,Lainnya,No,Lainnya,No,Dipawidia,train
kurang memuaskan. memang pengiriman cepat dan barang lumyan komplit tapi ada 1 yg kurang.. bahwa di iklan d kasih antivirus berbentuk kotak. tetapi saya hanya menerima stiker seri sja. kotak sofware tidak ada,muas kirim cepat lumyan komplit iklan kasih antivirus bentuk kotak terima stiker seri sja kotak sofware,12 Apr 2017,3,Lazada,Neutral,Bentuk,No,Elektronik,No,Lazada,train
Brng sesui dgn gmbar...pengiriman cpt thx lazada,brng sesui gmbar kirim cpt terima kasih lazada,24 Apr 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No,Lazada,train
mantap deh pokoknya,bagus pokok,12 Jun 2018,5,Lazada,Positive,Rasa,No,Elektronik,No,Lazada,train
Fitur Terbaik:bagus sekali Sepadan dengan Harga:harga baik sekali Kualitas pro mantap pokoknya cuma kendala kurirnya kurang ramah,fitur baik bagus padan harga harga kualitas pro bagus pokok kendala kurir ramah,unknown,2,Multi platform,Negative,Bentuk,No,Lainnya,Yes,Dipawidia,train
"Cepat, tepat, & aman. Packaging paketnya rapi & aman utk barang pesanannya. Sampai sehari lbih cepat sebelum waktu perkiraan. Barang aman & bagus. Puas pakai deh",cepat aman packaging paket rapi aman pesan hari lbih cepat waktu kira aman bagus puas pakai,2019-10-02,5,Lazada,Positive,Bentuk,No,Elektronik,No,Lazada,train
"Good, sesuai harapan. Produk diterima dg baik, dikemas rapi & aman. Utk bonus kantong sepertinya terlalu ketat tapi tdk masalah krn memang bukan yg utama.",good sesuai harap terima kemas rapi aman bonus kantong ketat utama,05 Sep 2017,4,Lazada,Positive,Bentuk,No,Elektronik,No,Lazada,train
"Pengiriman Very Fast , Sehari ajaa . Semoga kualitas dan Overall sesuai ekspektasi . belum unboxing soalnya .",kirim very fast hari ajaa moga kualitas overall sesuai ekspektasi unboxing,28 Sep 2018,5,Lazada,Positive,Bentuk,No,Elektronik,No,Lazada,train
*****..super duperr.. basss nya sampai jantung ....,super duperr basss jantung,unknown,5,Multi platform,Positive,Lainnya,No,Lainnya,No,Dipawidia,train
tvnya bagus bangatttt.....semoga awet makasih lazada,tvnya bagus bangatttt moga awet terima kasih lazada,31 Des 2018,5,Lazada,Positive,Bentuk,No,Elektronik,No,Lazada,train
Barang sudah di terima dan di cek terimakasih,cek terimakasih,unknown,5,Multi platform,Positive,Lainnya,No,Lainnya,No,Dipawidia,train
"Alhamdulillah paket sampai dengan aman tanpa ada lecet, gores ataupun rusak, sudah di coba semua berjalan dengan baik. thank buat coocaa lazada & ninja expres.",alhamdulillah aman lecet gores rusak coba jalan thank coocaa lazada ninja expres,22 Agu 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No,Lazada,train
"puas dengan magic com nya,berfungsi dengan baik,terimakasih seller...👍⭐⭐⭐⭐⭐",puas magic com fungsi terimakasih seller,unknown,5,Multi platform,Positive,Lainnya,No,Lainnya,No,Dipawidia,train
"Fitur Terbaik:Barangnya Lumayan bagus, Elegan Nungguinnya dengan penuh perjuangan melawan hawanafsu, Hampir gak percaya. Sampe 15 hari Alhamdulillah akhirnya nyampe juga. Walaupun kurirnya sempet nyasar",fitur baik barang lumayan bagus elegan nungguinnya penuh juang lawan hawanafsu percaya sampe alhamdulillah nyampe kurir sempet nyasar,unknown,3,Multi platform,Neutral,Bentuk,No,Lainnya,No,Dipawidia,train
.. Cara cicil nya gmna yaa kak ?,cicil gmna yaa kak,2019-10-02,3,Lazada,Neutral,Lainnya,No,Elektronik,No,Lazada,train
"View yang menjanjikan untuk cari suasana santai pas sore-sore di Parapat. But ya, makanan memang agak asin sedikit, but overall oke aja. Thank to tim yang sudah kasih best servicenya.",view janji cari suasana santai pas sore sore parapat but makan asin but overall oke thank to tim kasih best servicenya,2025-09-17T11:37:47.816Z,4,Google Maps,Positive,Rasa,No,F&B,No,GoogleMaps,train
"Produk sesuai yang ada di gambar,di dalam hardisk dengan kabel dan ada gantungan kunci.kartu ganransi tdk ada?",sesuai hardisk kabel gantung kunci kartu ganransi,29 Mei 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No,Lazada,train
"Ulasan Baik. barang sampai good condition, kurir nya juga ramah👍",ulas good condition kurir ramah,26 Jun 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No,Lazada,train
Mantapp Staf : irma,mantapp staf irma,2025-11-25T11:32:56.940Z,5,Google Maps,Positive,Rasa,No,F&B,No,GoogleMaps,train
"Uda di noted tulung di cek baik baik. Mungkin drivernya kali ya yg patahin. 1. j hook PATAH , 2. 3M rusak kyk keteken kucel mirip duit lama #Pdhal pembelian pertama memuaskan knpa yg kedua begini #Lain x tulung di cek lebih teliti lagi yah",uda noted tulung cek drivernya patahin hook patah 3m rusak kyk teken kucel duit pdhal beli muas knpa tulung cek teliti yah,unknown,3,Tokopedia,Neutral,Lainnya,No,Elektronik,No,PRDECT-ID,train
Flash Disk Original. Tks barangnya sudah diterima dan kualitasnya baik.,flash disk original tks barang terima kualitas,14 Nov 2017,4,Lazada,Positive,Bentuk,No,Elektronik,No,Lazada,train
makanan enak pelayan kak pratiwi sama kak lela baik,makan enak layan kak pratiwi kak lela,2026-04-26T06:51:27.340Z,5,Google Maps,Positive,Rasa,No,F&B,No,GoogleMaps,train
puas banget barang nya ok,puas banget ok,14 Agu 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No,Lazada,train
Top markotop,top markotop,27 Agu 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No,Lazada,train
Barang ok...pokoknya recommended.....,ok pokok recommended,28 Jun 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No,Lazada,train
Bagus banhey,bagus banhey,2019-10-02,5,Lazada,Positive,Bentuk,No,Elektronik,No,Lazada,train
"Kecewa. Pesenan sy blm dtg aja sampe skr,pesen dan trf tgl 7 januari,estimasi dtg brg 8-12jan,tp sampe skr g da kbr,dicek di pos indonesia,""tidak ada pengiriman dgn nomer tersebut""gitu terus munculnya,,,,gmn ni lazada,,,sy kecewa",kecewa sen sy dtg sampe skr sen trf tgl januari estimasi dtg brg 12jan sampe skr da kbr cek pos indonesia kirim nomer gitu muncul gmn ni lazada sy kecewa,2019-10-02,1,Lazada,Negative,Lainnya,Yes,Elektronik,No,Lazada,train
barang tidak sesuai,sesuai,unknown,2,Tokopedia,Negative,Lainnya,Yes,Kesehatan & Kecantikan,No,PRDECT-ID,train
Luar biasa sangat bagus,bagus,15 Agu 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No,Lazada,train
Bukunya kena rembesan minyak. Bungkus bublewrapnya parah banget kena minyaknya sampai isolasinya pada copot. Sebenernya lumayan kecewa sihh..cuma karna memang kena waktu di ekspedisi jd bukan kesalahan seller. Next semoga bungkus bukunya bisa lebih secure lg ??,buku rembes minyak bungkus bublewrapnya parah banget minyak isolasi copot sebenernya lumayan kecewa sihh waktu ekspedisi salah seller next moga bungkus buku secure lg,unknown,3,Tokopedia,Neutral,Rasa,No,Hobi & Hiburan,No,PRDECT-ID,train
packing mantapp.,packing mantapp,unknown,5,Multi platform,Positive,Rasa,No,Lainnya,No,Dipawidia,train
"kondisi produk tiba dgn baik,original dan berfungsi",kondisi original fungsi,24 Jan 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No,Lazada,train
bagus barangnya sesuai pesanan tapi sayangnya bahannya rentang ..gk bisa main pubg mobile dan mobile legend ya sesuai dgn harga .mungkin mau d upgrade,bagus barang sesuai pesan sayang bahan rentang main pubg mobile mobile legend sesuai harga upgrade,20 Jan 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No,Lazada,train
unchie krunchie,unchie krunchie,06 Nov 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No,Lazada,train
Kecepatan tulis sedikit di bawah ekspektasi (walau sudah di atas kecepatan tulis FD USB 2),cepat tulis ekspektasi cepat tulis fd usb,13 Des 2018,4,Lazada,Positive,Lainnya,No,Elektronik,No,Lazada,train
mantuuul ini barang original bto,mantuuul original bto,19 Jun 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No,Lazada,train
packing superrrr rapi.. mantab,packing superrrr rapi mantab,unknown,5,Multi platform,Positive,Bentuk,No,Lainnya,No,Dipawidia,train
Alhamdulillah barang udah sampe gak ada lecet. semoga bisa tahan lama laptop nya amin,alhamdulillah udah sampe lecet moga tahan laptop amin,25 Sep 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No,Lazada,train
"Packing baik, respon seller baik, pengiriman cepat..Aku pesan 4 barangnya baik tanpa cacat. Thanks seller, thanks Lazada...",packing respon seller kirim cepat barang cacat terima kasih seller terima kasih lazada,18 Mar 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No,Lazada,train
"Suka banget. Barang sesuai deskripsi,sayang antivirus tdk bs di install,sama kyk review yg lain semua bermasalah waktu mau install antivirus",suka banget sesuai sayang antivirus bs install kyk review masalah waktu install antivirus,2019-10-02,4,Lazada,Positive,Bentuk,No,Elektronik,No,Lazada,train
Good produk 👍,good,12 Des 2018,5,Lazada,Positive,Lainnya,No,Elektronik,No,Lazada,train
"Belanja di LazMall sih tenang aja sih saya mah. But, ini sih ngerti kenapa bisa kurang banyak dari 32GBnya. Tapi terlalu banyak, gapapa dah",belanja lazmall tenang mah but ngerti 32gbnya gapapa dah,15 Jan 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No,Lazada,train
pesen jam 3 terus jam 5 kurang barang udah sampe karena pake gosend instant. dapet potongan gosend instant 30rb jadi cuman bayar harga refill instaxnya doang?????? thankyou kakk,sen udah sampe pake gosend instant dapet potong gosend instant 30rb cuman bayar harga refill instaxnya doang thankyou kakk,unknown,5,Tokopedia,Positive,Harga,No,Elektronik,No,PRDECT-ID,train
"Barangnya mantap sesuai deskripsi, hanya lama sekali sampainya mungkin lain kali jangan pakai Ninja expess krn klu ke tempat saya lambat sekali bisa sampai 1 bulan, beda dgn jne atau j&t 5 hari kadang sudah sampai ya pling lbat 10-15 hari.",barang bagus sesuai sampai pakai ninja expess klu lambat beda jne kadang pling lbat,20 Jun 2019,4,Lazada,Positive,Rasa,No,Elektronik,No,Lazada,train
"barang sip, no complain",sip no complain,unknown,5,Multi platform,Positive,Lainnya,No,Lainnya,No,Dipawidia,train
Pelayanan kurang,layan,2026-03-01T14:06:36.627Z,2,Google Maps,Negative,Lainnya,No,F&B,No,GoogleMaps,train
"Pesan kemarin sampai hari ini, Alhamdulillah kualitas oke, dapet baterai juga 👍🏻",alhamdulillah kualitas oke dapet baterai,14 Mei 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No,Lazada,train
"Kualitas Produk sangat baik. Kualitas produk sangat baik, sesuai deskripsi",kualitas kualitas sesuai,02 Sep 2016,5,Lazada,Positive,Bentuk,No,Elektronik,No,Lazada,train
Awalnya salah kirim judul dulu jadi lama bolak-balikin yang salah kirim dulu. Semoga kedepannya ga kejadian lagi ya ke customer lain,salah judul bolak balikin salah moga depan jadi customer,unknown,3,Tokopedia,Neutral,Lainnya,No,Hobi & Hiburan,No,PRDECT-ID,train
barang y bagus dan pengiriman y jg cepet. alhamdulillah g mengecewakan.,bagus kirim cepet alhamdulillah kecewa,unknown,5,Multi platform,Positive,Bentuk,No,Lainnya,No,Dipawidia,train
sy blm terima paket pembelian sy kenapa status nya sudah diterima dan kenapa pernerima nya memakai nama sy yg bahkan itu tidak saya gunakan sebagai nama panggilan saya itu jelas bukan saya maupun teman2 saya mohon konfirmasinya,sy beli sy status terima pernerima pakai nama sy nama panggil teman2 konfirmasi,11 Sep 2019,4,Lazada,Positive,Rasa,No,Elektronik,No,Lazada,train
pelayanan ramahhh,layan ramahhh,2025-10-31T03:45:21.020Z,5,Google Maps,Positive,Lainnya,No,F&B,No,GoogleMaps,train
Sudah tiba tepat waktu & layanan ramah. Barang sesuai pesanan. Puas dengan barang dan layanannya.,waktu layan ramah sesuai pesan puas layan,08 Mei 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No,Lazada,train
barang sudah sampe gan. saya mau order lagi masih ada gak barangnya,sampe gan barang,28 Agu 2017,5,Lazada,Positive,Lainnya,No,Elektronik,No,Lazada,train
"Baguuuuss!!!! Baguuuuss!!!! Baguuuuss!!!! Baguuuuss!!!! Baguuuuss!!!! Soryy gk sesuai gambar, krna dh d bawa org yg mesannn😂",baguuuuss baguuuuss baguuuuss baguuuuss baguuuuss soryy sesuai krna dh bawa org mesannn,unknown,2,Multi platform,Negative,Bentuk,No,Lainnya,No,Dipawidia,train
Barang sudah diterima packing rapi semoga awet,terima packing rapi moga awet,15 Feb 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No,Lazada,train
Barang bagus. Barang bagus,bagus bagus,12 Apr 2017,5,Lazada,Positive,Bentuk,No,Elektronik,No,Lazada,train
Kondisi barang Tidak sesuai dengan info yg disampaikan.,kondisi sesuai info,10 Sep 2019,2,Lazada,Negative,Lainnya,Yes,Elektronik,No,Lazada,train
Sudah sampai ternyata dan barang bagus banget,bagus banget,08 Mei 2019,5,Lazada,Positive,Bentuk,No,Elektronik,No,Lazada,train
"tq.. sdh sampai dg baik.. kurir ramah, mau nunggu saya plg kerja dan kirim ke tempat lain dl..",tq kurir ramah nunggu plg dl,27 Mar 2019,5,Lazada,Positive,Lainnya,No,Elektronik,No,Lazada,train
"bungkusan barang robek, ada bagian kertas yg sudah kuning menandakan barang sudah lama terbuka. sangat mengecewakan",bungkus robek kertas kuning tanda buka kecewa,unknown,1,Tokopedia,Negative,Bentuk,Yes,Perlengkapan Kantor,No,PRDECT-ID,train
