"NBa7we src","d4r55","RfnDt","eaLgGf","hCCjke","rsqaWe","ulsn","w8nwRe","dSlJg","Hzvxle","pkWtMe","dSlJg 2","NlVald","NlVald 2"
"https://lh3.googleusercontent.com/a-/ALV-UjW_9mCmRf6MEAK10BHgTvsPI3IQSDKIPHKkXX4ZPsJkrATaaMU=w45-h45-p-rp-mo-ba2-br100","setia darmo","Local Guide · 17 ulasan · 14 foto","","","2 tahun lalu","Sudah ga seenak dulu, ga bisa refill sauce, tapi masih ada paket grstis u/ ultah dptnya sirloin + oglio tanpa kentang & sayur.
Kalo sore jam 6-7 rame banget mesti waiting list hindari jam2 itu","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a/ACg8ocKkaU3g6SRIMYQCibqLqJxKWGiV8jCI6iMzWBhLCIJRMlYJRA=w45-h45-p-rp-mo-ba4-br100","Diah Maharani Dewi","Local Guide · 74 ulasan · 241 foto","","","9 bulan lalu","Dagingnya fresh dan empuk, bumbunya enak dan meresap.","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjWpOL-2SxtzChPhUWzZDb5J06lvP3HnG7wCr7r7OCKyjppFsjWKaQ=w45-h45-p-rp-mo-ba4-br100","Yohanes Vincent","Local Guide · 86 ulasan · 36 foto","","","2 tahun lalu","rekomen banget, steak terbaik di Bekasi bisa dibilang. gak cuma steaknya tapi menu lain - lain juga enak","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjWUa4H9EppACJ1P1BCCmTu1Gv0XqeChb438fWMxmZfdY6ciECBmxg=w45-h45-p-rp-mo-ba4-br100","Aini Widjoyo","Local Guide · 200 ulasan · 69 foto","","","Diedit 5 tahun lalu","Ngga akan kecewa deh kalo ke sini. Semua menunya enak dan ngga ada satupun yang mengecewakan. Dan ini mejanya beneran dilap secara proper. Saya coba lap pake tissue basah eh tissue basahnya ngga kotor. Ini membuktikan mejanya beneran dilap. …","Lainnya","","Suka","2","","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjWyashhd8fhB88k6McBJAe7U8hIH5cCJKWNEY0KTvnCDDWTLoesjA=w45-h45-p-rp-mo-ba3-br100","Cruzz Anita","Local Guide · 19 ulasan · 17 foto","","","4 tahun lalu","Sirloin cafe de paris nya unik dengan herb butternya melimpah lebih kaya berkuah,dagingnya udah dipotong2in, Rasanya lumayan Ok lah.  Untuk terderloinnya biasa aja, tapi Sauce chimicurinya enak banget 👌 …","","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjVqWEn0XjILq3WoVXmA_c9M1xtxnO4D9Q6qr8AtKF9kapeqQPCa=w45-h45-p-rp-mo-ba3-br100","Fahmi Irsyad (Raruku)","Local Guide · 30 ulasan · 11 foto","","","3 tahun lalu","Pelayanan sangat memuaskan, respon cepat dan sangat sopan. Penyajian makan dan minuman sangat cepat dan sesuai pesanan. Rasanya sangat enak, juicy, dan cocok untuk warga bekasi yang ingin menikmati steak under 500k/2pax. …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjWUB-HtzW6feR-k9C-TDZcVSq5syXkNY-RCWnmFfJGj9h3-3Dk=w45-h45-p-rp-mo-br100","Nindy Putri","8 ulasan · 5 foto","","","setahun lalu","Untuk makanannya enak,tapi untuk pelayanannya saya kecewa.baru kali ini saya makan tapi ngga boleh pilih tempat duduk padahal masih banyak tempat duduk kosong dan blm diresev. …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjVfdUiisX6ki1QbPE8l4cDS3pfH3Ex2al8-EpDJCkjPWgwjt6Bi=w45-h45-p-rp-mo-ba3-br100","Rayhan Az'ar","Local Guide · 33 ulasan · 36 foto","","","3 tahun lalu","Tempatnya mudah diakses, steaknya enak banget sangat juicy, harganya juga gamahal-mahal banget buat rasa yang enak. Overall 5/5🤩🤩 …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjXXBaGpCrpfZPPn3ojyQXRAlgZGikhpPD9invUR7aKeLtLnT4Pq=w45-h45-p-rp-mo-ba5-br100","Faizal Senawijaya","Local Guide · 140 ulasan · 644 foto","","","6 tahun lalu","Gausah diragukan lagi sih ini steaknya emang juara, masih belum ada yg ngalahin terutama menu Steak Meltique nya gak ada obat 👍👍 …","","","Suka","1","","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjWN-Uvy09_2nTx6wtLmpjL3QyLZqwDAzRuhXqM9x9NRNtzuPdZOtA=w45-h45-p-rp-mo-ba5-br100","duck friend","Local Guide · 306 ulasan · 731 foto","","","2 tahun lalu","Kalo ga bisa ke hollycow, kesini aja. Enak dan worth the price 👍🏻 katanya ada cabangnya di jakarta but idk where. Ini yg di bekasi enak kok ambience cafe nya juga OK ada tempat musholla bagi yg muslim. Layanan waiter/waitress nya juga OK humble staffs😄 …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjXVQ26avEOsnCB5wUtmWRpIg-UWRy0jZSKRnN9rFhICLPbxTsdQ3g=w45-h45-p-rp-mo-ba5-br100","Martin Rookus","Local Guide · 77 ulasan · 655 foto","","","Diedit 2 tahun lalu","menu favorit rib eye 600gr steak me up, steak platter dan norwegian salmon. bisa kenyang rame-rame, minimal bertiga. suasana pas buat makan sambil ngobrol santai.","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjVaaaWsL9EGVP0LgPBW9ndn5diAwsO3DeYt_5Xw6e0nrDJjs-ro=w45-h45-p-rp-mo-ba4-br100","Shela Yulia","Local Guide · 95 ulasan · 133 foto","","","5 tahun lalu","The best steak in town.
Kalo makan disini harus cobain mushroom saucenya, juaraaa banget rasanya. Enak banget paraah 😭 …","Lainnya","","Suka","1","","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjXCkRkjnmQe7OhVWC1MZU-jkwbJBO3cdi4j6Bvih_O-f8RjFeMs=w45-h45-p-rp-mo-br100","priya uthama","5 ulasan · 12 foto","","","9 bulan lalu","Steaknya real 250 gr..yummy n juicy","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjV_2fsvO_0KuBN-QDni62lqkfS6VMZ70YeMnXEw94zYwpMExiPR0Q=w45-h45-p-rp-mo-ba4-br100","Fadly Hidayat","Local Guide · 52 ulasan · 124 foto","","","2 tahun lalu","Steak enak di bekasi...saya pesan sirloin meltique steak...yummy...suasana restonya OK,  setiap kesini selalu tunggu antrian...tetapi terbayar setelah makan steaknya chef Widhi👍👍 …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjXdjCmZe_HbybDaG_3c3UPiw1VrIUVjjxvxyLQpBPwZMWM4D1BK6w=w45-h45-p-rp-mo-ba5-br100","Harun Khadafi","Local Guide · 241 ulasan · 709 foto","","","4 tahun lalu","Lamb chopnya best banget. Dengan tingkat kematangan medium rare plus side dish sauteed potato, broccoli dan black pepper sauce... Paduan mantap pisan dah. Must try","Lainnya","","Suka","1","","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjXeEie7ZxJC7AQqYAvsIiSqQ-0sk6bC10Kt42mDcXUCRZo0na9a=w45-h45-p-rp-mo-ba5-br100","adinda khasana","Local Guide · 142 ulasan · 1.302 foto","","","3 tahun lalu","Tempat makan steak favorite keluarga
Tempatnya nyaman, bersih
Steaknya enakkk","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a/ACg8ocK1NPJBX_7bMaXtzf2Pfaa43APwlwsGJqZxtNzNOR2yzYAkPqA=w45-h45-p-rp-mo-ba4-br100","Putri Hardini","Local Guide · 110 ulasan · 71 foto","","","3 tahun lalu","Pesan yang The signature dish nya ""Steak Cafe de Paris"" yang Sirloin Meltique. Lembut banget, terus melted here butter nya bikin rasanya makin enak dan gurih ke beef nya. Cocok banget pas dijadiin dressing green salad nya. Perpaduan nya pas …","Lainnya","","Suka","1","","Bagikan",""
"https://lh3.googleusercontent.com/a/ACg8ocKWt3GzsqqtcWFo4VMeNAfXsXYt5fMGpHu9cK4f11g_5_O67Q=w45-h45-p-rp-mo-br100","Dian Amalia","2 ulasan · 4 foto","","","2 tahun lalu","Kesini karna pengen cobain birthday giftnya, ternyata enak walau gratis.. Pelayanannya juga cepet, steaknya oke rasanya saus mushroom nya bestt","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjWnooQG6nb5QQpb3ZkXGCxcbnV1EOjMC3P5S_tk_5zN_wzHjng=w45-h45-p-rp-mo-ba4-br100","Aswadi Aby","Local Guide · 120 ulasan · 192 foto","","","5 tahun lalu","Banyak menu steak luar biasa disini, rasa nya enak mantullll.. Pelayan nya ramah, tempat nyaman dan bagus buat diabadikan camera.. Harga dan rasa pas lah.. Sesuai","","","Suka","1","","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjXlDy_izCpqD40pJ38ysHdK4nvpVqgEoWz3OVh_bDZ9HfyoPzew2A=w45-h45-p-rp-mo-br100","Irena NF","9 ulasan · 8 foto","","","2 tahun lalu","gapernah kecewa makan disini. semuanya enak, tingkat kematangan sesuai. pelayanannya juga baik, tempat nyaman. selalu akan kembali berkali2 🥰 …","Lainnya","","Suka","3","","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjX-FxN7UswFmw1Ox0CLILtNOwi4aBMr3zJXg0FIrgZBsMK0FhW0=w45-h45-p-rp-mo-br100","Dwitya Sophia","2 ulasan · 1 foto","","","4 bulan lalu","Pelayanannya sangat lama, orderan kami membutuhkan 40 menit untuk diproses. 40 meniiiiiiitttttttt","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjXlPUFaTY-x3g0QiFfQUB2gPyuRx8GpSSNcgg68SprQ5UbWcHWN=w45-h45-p-rp-mo-ba3-br100","Robert Ismaya","Local Guide · 39 ulasan · 55 foto","","","2 tahun lalu","Rasa makanan enak bgt, seperti makanan mewah
Tp maaf menurut sy tempat nya yg saya duduk diruangan kiri itu, pencahayaan nya agak kurang ya, …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjXLLM2tHkMUTeHgJ_SW6DuSjwxbE2-UHtDCCig5_pP6bzf7YGX-=w45-h45-p-rp-mo-ba2-br100","Dini Desyani (Dinii)","Local Guide · 20 ulasan · 17 foto","","","2 tahun lalu","pelayanan nya bener2 juara ditambah makanannya juga enak2 semua , yg lg birthday bisa datang kesini pas hari H bakal dapet free","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjW-aVFlop3UF0x2tfApKFIXS_dMC2opYFCy7B_GmHEwHqtrsfJQ=w45-h45-p-rp-mo-ba3-br100","Galih Purnomo Shiddiq","Local Guide · 61 ulasan · 22 foto","","","4 tahun lalu","Tempatnya enak, harga dan rasanya worth it. Buat kalian mau coba gw rekomenin. Kalo mau daging yg empuk coba rib eye meltique","","","Suka","2","","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjXDlbkf2Ayx_GEtE8VIwLoF3zZUpabqq7u5eoYw-2P8mVRUWR27=w45-h45-p-rp-mo-ba3-br100","Wa Ode Lis Eviyanti Ningsih","Local Guide · 26 ulasan · 82 foto","","","4 tahun lalu","Steak empuk rasa nya enak dan ga gagal sih. Deket juga di bekasi 😘 …","","","Suka","1","","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjVpbpZggK05xD0RGo95MnTVAyjoo9gZNT9azCKBEV0H3mHukj9VmQ=w45-h45-p-rp-mo-br100","SoZaiHo Channel","3 ulasan · 1 foto","","","8 tahun lalu","Tempatnya nyaman..Pelayanan cepat..rasa steak sangat enak,empuk dan bumbunya meresap.. dan banyak pilihan sausnya..Untuk tingkat kematangan bisa dipilih dan sesuai pesanan..harga terjangkau..","","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjWbRnokHmJd8hWz5EZuimxR9kFzvQk_-aO85zTuSwlQB1MSXFY=w45-h45-p-rp-mo-ba3-br100","marshalhabil","Local Guide · 38 ulasan · 42 foto","","","2 tahun lalu","Alhamdulillah dapet steak ulang tahun dari Double U Steak. Semoga makin sukses dan lancar terus usaha-nya Chef Widhi …","Lainnya","","Suka","1","","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjVYfW3WqHV8CBkqPlkTd1A46gLgWYraAyAGRGklc7o0GKt1Btd2=w45-h45-p-rp-mo-ba5-br100","Inna Ekawati","Local Guide · 124 ulasan · 1.202 foto","","","Diedit 2 tahun lalu","Steak ter-enak seantero Jabodetabek....Wajib cobain yg doyan steak....Steaknya ga kaleng2 ini...setiap weekday ada promo lunch...","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a/ACg8ocJpX38TxLJtuO95qydzcmnuescOv6wkTrrJV84nMXwj8BDwlDo=w45-h45-p-rp-mo-ba4-br100","Henny Heryanti","Local Guide · 158 ulasan · 310 foto","","","3 tahun lalu","Ini pesen wagyu, jujur rasa daging enak tp ya B aja. Ga ada yg special dari dagingnya. TAPI SAOS MUSHROOMNYA JUARAAKK!","Lainnya","","Suka","1","","Bagikan",""
"https://lh3.googleusercontent.com/a/ACg8ocKIiPW13mov14ZTBTrhqfzpF2EKEtlo05DS7E8CVTwyK-r84nI=w45-h45-p-rp-mo-ba4-br100","Adhitya Pratama Halim (Adhitya PH)","Local Guide · 83 ulasan · 22 foto","","","4 tahun lalu","Tempatnya nyaman
Makanannya enak, steak cafe nya enak (rekomendasi sekali)
Untuk makanan pembuka buffalo wings nya enak …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a/ACg8ocLsXCQD1oQuE3kctrjXkvgtCCZjeUGIB5J021n4e-8Ygf87tA=w45-h45-p-rp-mo-ba3-br100","Aditya Pratama","Local Guide · 45 ulasan · 28 foto","","","4 tahun lalu","Steak nya enak
Paling favorit pakai cream mushroom sauce nya
Tapi yang buat rese cuma dikasih waktu 45 menit buat makan dengan alasan banyak yang waiting list, walaupun gak ada yang ngantri.","","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjWJoX7q5JbKwuUJxcELieRSki7xO59j2lXr57OLqzgmU-TzVmWqFA=w45-h45-p-rp-mo-ba3-br100","Nisrina Nuraathif (IRINA)","Local Guide · 62 ulasan · 50 foto","","","5 tahun lalu","sayang beef meltique nya sudah tidak ada, jadi ditukar yg mirip, tp tetep enaak, kurang panas aja pas disajikan, brokolo cheese nya enaak, mushroomnya enaak, cuma terlalu eneg kalau digabung, overall puas bgt","","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjXdE1VvlueUKSIeBxI_Iqpp6ewIK6H12-P9kCtKl892KztpVJI=w45-h45-p-rp-mo-ba5-br100","framesbyrose","Local Guide · 273 ulasan · 1.139 foto","","","2 tahun lalu","Makanannya selalu enak
Pelayanan oke
Tidak boleh bawa makanan dr luar …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a/ACg8ocJ6is4MyQRoQa1CBUe5gP30CRgsO-B1tcRw_VOVkTFJdTDNdcA=w45-h45-p-rp-mo-ba3-br100","Monica Nurliza","Local Guide · 28 ulasan · 46 foto","","","Diedit setahun lalu","di gedung yg baru mushola, toilet, dan tempat wudhu nya jauh lebih proper. excellent sekali utk owner n team yg sangat memikirkan aspek ini. inshaa Allah jadi semakin berkah krn ibadahnya nyaman. 💯 …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjUj1IWr7OtPA7au_Syi_dObioPeiW3sOi1KR_r9zOcXyY_pDLs=w45-h45-p-rp-mo-ba3-br100","Farida Nursofia","Local Guide · 26 ulasan · 50 foto","","","4 tahun lalu","Akhirnya ga ketakutan lagi untuk makan steak dengan rasa yang worth it. I Found it Double U steak by Chef Widhi","","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjVb8n8F9VTwt047WdQ_mv1merQoQCvLFa77em6BDBripX_jKkX4=w45-h45-p-rp-mo-br100","Toink toink","8 ulasan · 3 foto","","","2 tahun lalu","Salut sama pelayanan resto ini, saya driver ojol dapet pesanan di kasih Snack dan esteh manis, semoga makin maju usaha nya sukses terus DOUBLE U STEAK 👍👍 …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjUn6wrWNPRqOyksyexk3uK4PBbx_kYijBHzwcSkXSvr-HIIzv1r=w45-h45-p-rp-mo-br100","Johanna Teddy","16 ulasan · 1 foto","","","2 tahun lalu","Enak, tapi sayang fiile mignon udah gak ada lagi. Please adain lagi secara aku gak suka meltig meat. Jadi sebagai gantinya ku always order top wagyu","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjWAGl22G3B_ce-JdbMOVLkWVJlndlc6vgM0JwreD8o4L2YOhpQt=w45-h45-p-rp-mo-br100","Azhariyatun Munawaroh","6 ulasan · 4 foto","","","10 bulan lalu","Makananya enak bgt, pelayanannya enak banget, tempatnya enak bgt!","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a/ACg8ocLzJpWFo9NlqdiHnQSM3OjpvJ3aSmBGHuc9UiTDxAxxc7Q0=w45-h45-p-rp-mo-ba3-br100","Anggandari","Local Guide · 34 ulasan · 30 foto","","","5 tahun lalu","Best in town! Kalah deh yg mall2. Affordable taste with reasonable price. Tapi harus antri yah alias waiting list dulu krn fans nya banyak hehe","","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjXwlMHoLHwm4iZW5BlLEGOBaBitXSmcXCm4pheDQy3RzyXamOby=w45-h45-p-rp-mo-ba5-br100","Bosman Syarif","Local Guide · 139 ulasan · 168 foto","","","Diedit setahun lalu","Uenak buet Steak nya guys, juicy,empuk,muantapppp Poll.... Yuks let's GO.","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a/ACg8ocJWSkZImgAg7Eg7dAvQV89gDxfGoopJdKmO837ZYzNTJf7sfA=w45-h45-p-rp-mo-br100","Nada Afifah","2 ulasan · 1 foto","","","5 tahun lalu","Tempat steak yang paling enak.. kematangan dagingnya pas banget. Sayurnya yang paling enak brokoli cheesenya. Kentangnya yang pasti mashed potatonya dong 👍👍👍 …","","","Suka","1","","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjVYcDzTS2iD23n5pFd2svjD92Fnoi0zYXdf1p72gi3MKGn3N_-2=w45-h45-p-rp-mo-ba5-br100","Stefanus Septamada","Local Guide · 258 ulasan · 213 foto","","","2 tahun lalu","Makanan Enak, Layanan Baik, Cuma ruangannya yg Puanasss polll..","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjXe6B9lIz-JUp2ZB-cCbrj0141SVmGH6Fpi9WRNwSyeqH0iRziv=w45-h45-p-rp-mo-ba4-br100","Sigit Suharto","Local Guide · 105 ulasan · 195 foto","","","9 tahun lalu","Steak enak dekat rumah. Harganya lumayan ekonomis, tapi rasanya mahal 👍🏼.
Sudah cukup lama tidak ke sini. Sepertinya porsi steak mengecil ya? Hahaha. …","","","Suka","1","","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjWrM3a54VYpo5_VYOFhI_OxDZAti24e2SN7kS1o_ySrlppwFHmm=w45-h45-p-rp-mo-ba3-br100","Lucky Alexander","Local Guide · 42 ulasan · 69 foto","","","setahun lalu","Steak paling enak yang pernah Saya makan. Sangat pantas untuk ditunggu.","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a/ACg8ocKDQB9lczcH_97mzR9pOLZ9MkE4i7VFVMbtfa01NuzzGHhxYixb=w45-h45-p-rp-mo-ba4-br100","Alfrecia Latumahina","Local Guide · 115 ulasan · 205 foto","","","7 tahun lalu","Nice place, buka jam 5 sore untuk bulan ramadhan dan cm bisa reserve untuk senin-jumat. Makanan okay, waiters nya ramah2. Good job","","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a/ACg8ocKVfYvvnlo5x5j7tB6QOcHmn1haA3bI2HbR9CtHbjQkRrXAqQ=w45-h45-p-rp-mo-ba4-br100","MommyD","Local Guide · 117 ulasan · 318 foto","","","Diedit 3 tahun lalu","Terbaik untuk semuanyaaa. Harga dan rasa bintang 5. Ga nyangka seenak itu 🤍 …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjUKCySW9StV82Yc4wCxrILXdUALs_pxFCS4ZejbvkITTe-lUdKV=w45-h45-p-rp-mo-ba3-br100","Hardian Rahmat","Local Guide · 43 ulasan · 13 foto","","","3 tahun lalu","Jujur aja enak makanannya, pelayanannya oke banget. Tapi kalo tempatnya kurang, parkirnya jg kurang. Plusnya walaupun tempat dan designya gak oke, tp bersih banget. Kalo parkirannya kotor","Lainnya","","Suka","1","","Bagikan",""
"https://lh3.googleusercontent.com/a-/ALV-UjXXlkjXdymVmNravIoAmbHRtawe0_qya-88b1GrtvYQ3uxq0EfR=w45-h45-p-rp-mo-ba6-br100","Septyandini Widowati","Local Guide · 353 ulasan · 1.222 foto","","","4 tahun lalu","Salah satu steak enak di bekasi. Selalu ke sini kalo pengen makan steak walau sering waiting list. Tempatnya nyaman juga terutama yg lantai 2, karna luas. Creamy spinach enak bgttt ❤️❤️","","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjXbdKhfvljEpT2r1zsZBOvLw3xGq563CF0Jt9V734bKQ_AEjpte=w45-h45-p-rp-mo-ba4-br100","Riandi Noor","Local Guide · 40 ulasan · 104 foto","","","Diedit 7 tahun lalu","Best steak house in town. Dengan berbagai macam menu yang bisa dipilih dan pilihan daging yang siap bikin bingung. Yang penting bisa refill ice tea sepuasnya! Great little touch. Ambience nya asik buat nongkrong. And don't forget to check out their daily promo for more extra value!","","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjU4YRO6Dvmg5HpipDoluL3qCxEV_uy4oDMygbce6tTWJPFG3IU=w45-h45-p-rp-mo-br100","yusri habibah","11 ulasan · 13 foto","","","8 bulan lalu","Hi kita makan menu yang 500rb untuk 500gr. Tapi ternyata setengahnya adalah tulang Shay. Jadi berasa makan sop jando 🤣🤣 …","Lainnya","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjXddoSDIJrLt2ovlZK-JYf-HRmXZ1Ws1IHxyKZHkQG0pJDD7wk=w45-h45-p-rp-mo-br100","Nur Saputri","6 ulasan · 3 foto","","","6 tahun lalu","Ga pernah bosen kesini, lagi dan lagi.. kebetulan hari ini dtng utk claim birthday steak.. asli bener free gengs😅😅 Dan staffnya super duper ramah, dijamin bakalan dibikin susah move on sm doubleyusteak. …","","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjWPKk57axPofjVycGkJoB7rR-UbXdEEQEzLe3GoRkFriVZvlCgS=w45-h45-p-rp-mo-ba4-br100","Indira Puspawardana","Local Guide · 108 ulasan · 140 foto","","","Diedit 4 tahun lalu","Cozy, pelayanan nya ramah, menu nya banyak. Cuma menurut saya, saladnya terlalu asin buat saya, sayur bayam nya juga asin. Ya intinya terlalu asiinn buat saya.","","","","","","Bagikan","Suka"
"https://lh3.googleusercontent.com/a-/ALV-UjUu3RBtt83vhHfqiWD_ZlWocRTl01LAcMOiNMUsPTtZQAH-I5Q=w45-h45-p-rp-mo-ba3-br100","rafi rahadian","Local Guide · 68 ulasan · 26 foto","","","setahun lalu","Steak yang price nya cukup irit kalau dibanding steakhouse premium lainnya, tapi rasanya ga kalah enak. Daging nya empuk, gede, juicy, dan pilihan sausnya banyak banget …","Lainnya","","","","","Bagikan","Suka"
