Review_Text,Review_Processed,Review_Date,Rating_Score,Platform_Source,Sentiment_Label,Review_Aspect,Crisis_Flag,Business_Category,Is_Sarcasm
barang tidak sesuai dikasih masker yang lebih murah hrganya,barang sesuai kasih masker murah hrganya,unknown,1,Tokopedia,Negative,Bentuk,Yes,Kesehatan & Kecantikan,No
gimana bisa miring begitu plus udh di wanti2 alamat kirim kantor tutup jam terus libur akhir tahun udh ditanya udh konfirmasi katanya bisa sblm jam sampe pake sameday ini nyampe nya jam malem gw nungguin di warkop depan kantor yg udh gelap tolonglah kalo udh di notice gitu pilih sameday grab gojek jgn pake anteraja yg transit sana transit sini kalo emg ga bisa ga usah diiyakan pas nanya jam sampe apa enggak kecewa,gimana miring plus wanti2 alamat kirim kantor tutup jam libur tahun konfirmasi sblm jam pake sameday jam malem nungguin warkop kantor gelap tolong notice gitu pilih sameday grab gojek jgn pake anteraja transit transit emg iya pas nanya jam kecewa,unknown,2,Tokopedia,Negative,Bentuk,Yes,Fashion,No
ds sukses terima kasih atas kerjasamanya sist,ds sukses terima kasih kerjasamanya sist,unknown,5,Tokopedia,Positive,Rasa,No,Lainnya,No
barangnya cepat sampai terimakasih,barang cepat terimakasih,unknown,4,Tokopedia,Positive,Lainnya,No,Hobi & Hiburan,No
tidak sesuai gambar dan kecil,sesuai gambar,unknown,3,Tokopedia,Neutral,Bentuk,No,Fashion,No
chat tidak dibalas pengiriman baru diproses ketika masa aktif sdah habis kacaw,chat balas kirim proses aktif sdah habis kacaw,unknown,1,Tokopedia,Negative,Bentuk,No,Perabotan,No
barang lama dkirimnya beli tp 1nya rusak,barang dkirimnya beli 1nya rusak,unknown,1,Tokopedia,Negative,Lainnya,Yes,Fashion,No
maaf tapi sy aga kecewa ga seperti yg sudah2 bli ko polos gada tulisan kuy movi jadi gayakin asli skali lg mohon maaf tapi ini ulasan jujur saya,maaf aga kecewa sudah2 bli ko polos gada tulis kuy movi gayakin asli skali lg maaf ulas jujur,unknown,2,Tokopedia,Negative,Bentuk,Yes,Hobi & Hiburan,No
harganya ok banget dengan keiritan solution tineco ini lantai jd keset bersih dan wanginya ga lebay mantap,harga oke irit solution tineco lantai jd keset bersih wangi lebay mantap,unknown,5,Tokopedia,Positive,Rasa,No,Perabotan,No
barang sesuai pesanan paking standar bagus pengiriman cepat sampai tks gan,barang sesuai pesan paking standar bagus kirim cepat tks gan,unknown,5,Tokopedia,Positive,Bentuk,No,Perawatan Hewan,No
barang bagus cm ternyata kecil gk seperti yg di bayangin tp anak q suka cm yg kecewa kabel chargernya gk ada,barang bagus cm bayangin anak suka cm kecewa kabel chargernya,unknown,4,Tokopedia,Positive,Bentuk,No,Elektronik,No
suara yang dihasilkan jernih kalau ditambahkan kit giga bass tambah glerr ditambah lg preeamp mic tr bisa buat karaoke,suara hasil jernih kit giga bass glerr tambah lg preeamp mic tr karaoke,unknown,5,Tokopedia,Positive,Lainnya,No,Elektronik,No
pencetannya agak keras jd tkt cepat rusak terus airnya jd bau plastik tidak dapat dipakai,pencet keras jd tkt cepat rusak air jd bau plastik pakai,unknown,2,Tokopedia,Negative,Rasa,Yes,F&B,No
seneng bgt nyampe nya cepettttttttt,neng cepettttttttt,unknown,5,Tokopedia,Positive,Lainnya,No,Kesehatan & Kecantikan,No
murah banget kualitas bagus nyaman dipake,murah kualitas bagus nyaman dipake,unknown,5,Tokopedia,Positive,Bentuk,No,Kesehatan & Kecantikan,No
barang pesan yang dateng bayar harga yg dateng makasih ga ush dibuktikan cek aja pengeluaran barang nya baru cek pembeli jgn pembeli yang ditanya2 unboxing ga terlalu penting abis2in quota,barang pesan dateng bayar harga dateng makasih ush bukti cek keluar barang cek beli jgn beli ditanya2 unboxing abis2in quota,unknown,1,Tokopedia,Negative,Harga,No,Elektronik,No
modelnya keren jahitannya rapi potongannya rapi ukuran sesuai tidak kaku nyaman dipakai bahannya lembut,model keren jahit rapi potong rapi ukur sesuai kaku nyaman pakai bahan lembut,unknown,5,Tokopedia,Positive,Bentuk,No,Fashion,No
barang bagus sesuai deskripsi anakku senang banget harga murah pengiriman cepat,barang bagus sesuai deskripsi anak senang harga murah kirim cepat,unknown,5,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
barang bagus dan pengiriman cepat,barang bagus kirim cepat,unknown,5,Tokopedia,Positive,Bentuk,No,Ibu & Bayi,No
bagus banget kabel nya ada rgb nya pengiriman nya juga cepet terima kasih banyak,bagus kabel rgb kirim cepet terima kasih,unknown,5,Tokopedia,Positive,Bentuk,No,Elektronik,No
pohonnya masih segar bonusnya juga banyak makasih ya udah 2x beli di sini,pohon segar bonus makasih 2x beli,unknown,5,Tokopedia,Positive,Rasa,No,Lainnya,No
barang sudah sampai packing bagus,barang packing bagus,unknown,4,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
produk sudah dibatalkan dengan alasan jumlah yang tidak sesuai toko cabang baru buka jam di mana order di lakukan jam dan dibatalan 5menit sesudah pembayaran dari pihak toko bilang barang sudah diproses barang diambil kurir dari toko cabang jam toko yang tidak dapat dipercaya dan kelakuan memuakkan,produk batal alas sesuai toko cabang buka jam order laku jam batal 5menit bayar toko bilang barang proses barang ambil kurir toko cabang jam toko percaya laku muak,unknown,1,Tokopedia,Negative,Bentuk,Yes,Kesehatan & Kecantikan,No
ikan bagus dan sehat mantaaaaap,ikan bagus sehat mantaaaaap,unknown,5,Tokopedia,Positive,Bentuk,No,Perawatan Hewan,No
packing hancur sampai lebur sampai rumah,packing hancur lebur rumah,unknown,1,Tokopedia,Negative,Lainnya,Yes,Otomotif,No
enak dipakai jahitannya rapi,pakai jahit rapi,unknown,5,Tokopedia,Positive,Bentuk,No,Fashion,No
joystick berfungsi dengan baik plug and play build quality kokoh terdeteksi dengan baik di steam,joystick fungsi plug and play build quality kokoh deteksi steam,unknown,5,Tokopedia,Positive,Bentuk,No,Elektronik,No
sip paket sampai dengan selamat semoga berfungsi dengan baik terima kasih seller fast responnya,sip paket selamat moga fungsi terima kasih seller fast responnya,unknown,5,Tokopedia,Positive,Lainnya,No,Perabotan,No
pengiriman cepat bangeett packing aman walo dapet flash sale tapi expired masih lama,kirim cepat bangeett packing aman walo flash sale expired,unknown,5,Tokopedia,Positive,Lainnya,No,Kesehatan & Kecantikan,No
di deskripsi produk 10gr tp real yg diterima 8gr,deskripsi produk 10gr real terima 8gr,unknown,2,Tokopedia,Negative,Lainnya,No,Kesehatan & Kecantikan,No
pengiriman lama dan mainan gak berfungsi dengan baik,kirim main fungsi,unknown,1,Tokopedia,Negative,Lainnya,No,Hobi & Hiburan,No
kenapa pesan ukuran xl dikasihnya s,pesan ukur xl kasih,unknown,1,Tokopedia,Negative,Bentuk,No,Perabotan,No
pengemasan okepenjual responnya bagusharga bersahabat pengantaran cepat puas belanja di sini,kemas okepenjual responnya bagusharga sahabat antar cepat puas belanja,unknown,5,Tokopedia,Positive,Harga,No,Ibu & Bayi,No
tipis bgt kyk stocking,tipis stocking,unknown,3,Tokopedia,Neutral,Bentuk,No,Hobi & Hiburan,No
mungil tapi bekerja dng baik dan murahh terjangkau pas dng kebutuhan,mungil dng murahh jangkau pas dng butuh,unknown,5,Tokopedia,Positive,Harga,No,Perabotan,No
barang nya tidak sesuai dgn anti fog embun besar kaca besar jendela mobill yang ada hanya jendela mobil nya saja,barang sesuai anti fog embun kaca jendela mobill jendela mobil,unknown,2,Tokopedia,Negative,Bentuk,Yes,Otomotif,No
barang sesuai deskripsi dan berfungsi dengan baik cuma tidak puas dg pelayanan dari penjual pesanan diproses h dan di pick up h itu pun sesudah dikomplen baru bergerak,barang sesuai deskripsi fungsi puas dg layan jual pesan proses pick up dikomplen gerak,unknown,2,Tokopedia,Negative,Bentuk,No,Elektronik,No
safely landed on the next day masa expired pembalut masih lamaa di thank you so much,safely landed on the next day expired balut lamaa thank you so much,unknown,5,Tokopedia,Positive,Lainnya,No,Kesehatan & Kecantikan,No
pelayanan ramah design maksimal hasil sesuai harapan recommended,layan ramah design maksimal hasil sesuai harap recommended,unknown,5,Tokopedia,Positive,Bentuk,No,Perlengkapan Kantor,No
ada yg cacatt satu lubang,cacatt lubang,unknown,1,Tokopedia,Negative,Lainnya,Yes,F&B,No
bahannya adem jahitan rapi tidak menerawang mudah dibentuk warnanya cantik nyaman dipakai,bahan adem jahit rapi terawang mudah bentuk warna cantik nyaman pakai,unknown,5,Tokopedia,Positive,Bentuk,No,Fashion,No
respon cepat barang aman buahnya segar dan bagus pengiriman cepat,respon cepat barang aman buah segar bagus kirim cepat,unknown,5,Tokopedia,Positive,Rasa,No,F&B,No
barang sudah sampai beberapa hari tapi baru hari ini sempat dibuka dan mau dipakai ternyata ada jahitan di dalam yg terbuka negative quality control,barang buka pakai jahit buka negative quality control,unknown,2,Tokopedia,Negative,Bentuk,No,Fashion,No
mantap saya sudah beberapa kali order ulang,mantap order ulang,unknown,5,Tokopedia,Positive,Rasa,No,F&B,No
kecil tipis dan kualitas jahit buruk,tipis kualitas jahit buruk,unknown,1,Tokopedia,Negative,Bentuk,Yes,Fashion,No
barang tiba terlepas beberapa bagian ada jg bagian yg hilang entah dari toko atau dari jasa pengiriman yg krg baik,barang lepas hilang toko jasa kirim krg,unknown,3,Tokopedia,Neutral,Bentuk,No,Elektronik,No
bohong sama sekali tidak manjur,bohong manjur,unknown,1,Tokopedia,Negative,Bentuk,Yes,Otomotif,No
baru diminum sedikit besoknya udah basi,minum besok basi,unknown,1,Tokopedia,Negative,Lainnya,No,F&B,No
pesan dari kota tangerang tiba2 dikirim dari toko cabang hadiah tidak ada uda komplain dan banding tanggapan tokopedia n official store tidak baik belanja ditoko online lain ga pernah trik ky gini uda salah ga mau ngaku salah pas cekout uda ulang2 diliat bener ini kirim dari kota tangerang sudah screenshot juga itu yg dibeli saya juga bisa liat mana yg toko cabang mana yg dari tangerang hati hati utk pembeli lain jangan sampai ada yg kena ky saya,pesan kota tangerang tiba2 kirim toko cabang hadiah uda komplain banding tanggap tokopedia official store belanja toko online trik ky gin uda salah ngaku salah pas cekout uda ulang2 liat bener kirim kota tangerang screenshot beli liat toko cabang tangerang hati hati beli ky,unknown,1,Tokopedia,Negative,Bentuk,Yes,Ibu & Bayi,No
nyampenya cepet kualitas seusai,nyampenya cepet kualitas,unknown,4,Tokopedia,Positive,Bentuk,No,Hobi & Hiburan,No
kaca depan banyak yg lecet seperti barang retur d jual lagi,kaca lecet barang retur jual,unknown,1,Tokopedia,Negative,Bentuk,Yes,Hobi & Hiburan,No
respon penjual sangat jelek ditanyain hari ni besok baru balas,respon jual jelek ditanyain ni besok balas,unknown,1,Tokopedia,Negative,Bentuk,No,Hobi & Hiburan,No
hati hati kalo beli barang di toko ini deskripsi penjual dan real barang datangnya harus jelas di lihat bacain aja tiap ada pembeli bintang komentar di produknya respon penjual gimana chat penjual ga mencerminkan seseorang yang baik,hati hati beli barang toko deskripsi jual real barang datang bacain beli bintang komentar produk respon jual gimana chat jual cermin,unknown,1,Tokopedia,Negative,Lainnya,No,Fashion,No
cantiik kertas kadonya packaging ok dan delivery nya juga ok mantab lah dan bakal langganan di toko ini,cantiik kertas kado packaging oke delivery oke mantab langgan toko,unknown,5,Tokopedia,Positive,Bentuk,No,Kerajinan & Pesta,No
respon toko cepat dan pengiriman lancar barang dikemas dengan aman mantap thanks,respon toko cepat kirim lancar barang kemas aman mantap thanks,unknown,5,Tokopedia,Positive,Rasa,No,Perlengkapan Kantor,No
yg dipesan lain yg dikirm lain,pes dikirm,unknown,1,Tokopedia,Negative,Lainnya,No,Otomotif,No
bagus banget barang nya aku kan pake promo lagi jadi nya terjangkau banget buat anak sekolah kaya aku,bagus barang pake promo jangkau anak sekolah kaya,unknown,5,Tokopedia,Positive,Harga,No,Fashion,No
bahan nyaman adem hepi harga worth it dpt diskon,bahan nyaman adem hepi harga worth it diskon,unknown,5,Tokopedia,Positive,Harga,No,Ibu & Bayi,No
pertama liat flash salenya langsung beli ndak buka deskripsi dulu i mean unilever official store gitu ternyata expirednya sisa bulan lagi padahal dulu beli hand sanitizer merek sebelah pas sale juga tapi expirednya masih lama pantes ini cepet banget diproses biasanya hari baru diproses ini cuma jeda beberapa menit pelajaran penting jangan percaya brand tetep kudu baca review dan deskripsi,liat flash sale beli ndak buka deskripsi mean unilever official store gitu expirednya sisa beli hand sanitizer merek belah pas sale expirednya pantes cepet proses proses jeda menit ajar percaya brand tetep kudu baca review deskripsi,unknown,1,Tokopedia,Negative,Bentuk,No,Kesehatan & Kecantikan,No
tidak sesuai ekspektasi suara mic tetap kecil ga ada perubahan,sesuai ekspektasi suara mic ubah,unknown,1,Tokopedia,Negative,Bentuk,Yes,Hobi & Hiburan,No
bukunya asli atau ga sih kok kualitas kertas jelek ga berwarna lalu ucapan terimakasihnya masa disecarik kertas kecil terpisah gitu ga dijilid bersamaan delivery ok bgt cepat sampai respon penjual cepat hanya kecewa dengan kualitas barangnya saja dengan harga segitu kualitas jelek,buku asli kualitas kertas jelek warna ucap terimakasihnya carik kertas pisah gitu jilid sama delivery oke cepat respon jual cepat kecewa kualitas barang harga segitu kualitas jelek,unknown,2,Tokopedia,Negative,Bentuk,Yes,Hobi & Hiburan,Yes
jujur kecewa udah beli kesekian kali baru diminum sehari bsknya sudah asem jadi g bisa diminum mohon dipastikan tgl kadaluarsanya,jujur kecewa beli sekian minum hari bsknya asem minum tgl kadaluarsanya,unknown,1,Tokopedia,Negative,Bentuk,Yes,F&B,Yes
ada noda kuning di jilbab nya pendek kaku,noda kuning jilbab pendek kaku,unknown,1,Tokopedia,Negative,Bentuk,No,Fashion,No
paket cepat sampai bagus danrapih trimakasih kakak warnanya bagus ukuran sesuai jahitannya rapi,paket cepat bagus danrapih trimakasih kakak warna bagus ukur sesuai jahit rapi,unknown,4,Tokopedia,Positive,Bentuk,No,Fashion,No
mantap sekali klu bisa kasih bintang wkwkkwkwk,mantap klu kasih bintang wkwkkwkwk,unknown,5,Tokopedia,Positive,Rasa,No,Lainnya,No
respon cepat packing aman banyak bonus nya pemesanan yg ke 2x nya trims agan sukses selalu,respon cepat packing aman bonus mesan 2x trims agan sukses,unknown,5,Tokopedia,Positive,Lainnya,No,Kesehatan & Kecantikan,No
pengunci baling baling nya tidakk ada next dicek dengan teliti lah sbelum kirim bagus cocok dengan kipas angin lama yang rusak,kunci baling baling tidakk next cek teliti sbelum kirim bagus cocok kipas angin rusak,unknown,2,Tokopedia,Negative,Bentuk,Yes,Elektronik,No
masa baru dateng langsung rusak,dateng rusak,unknown,1,Tokopedia,Negative,Lainnya,Yes,Hobi & Hiburan,No
barang hilang tidak sampai tujuan resi nyangkut di agen kurir sempat kontak cs dan cs mau tanyakan ke rekannya dulu tapi sampai sekarang tidak ada kejelasan sayang sekali untung ini barang murah jadi sy jg tidak rugi2 amat,barang hilang tuju resi nyangkut agen kurir kontak cs cs rekan jelas sayang untung barang murah rugi2,unknown,1,Tokopedia,Negative,Harga,Yes,Elektronik,No
kualitasnya bagus berfungsi dengan baik,kualitas bagus fungsi,unknown,5,Tokopedia,Positive,Bentuk,No,Elektronik,No
service mengecewakan lama pengiriman,service kecewa kirim,unknown,1,Tokopedia,Negative,Lainnya,Yes,Kesehatan & Kecantikan,No
mantap biar bisa bernostalgia eranya masih maen rame dulu pas jaman masih liburan sekolah,mantap biar nostalgia era maen rame pas jaman libur sekolah,unknown,5,Tokopedia,Positive,Rasa,No,Elektronik,No
packing perbaiki buku datang sudah penyok,packing baik buku penyok,unknown,3,Tokopedia,Neutral,Lainnya,No,Hobi & Hiburan,No
banyak yang tergores seperti bekas habis itu bagian bawah kayunya patah,gores bekas habis kayu patah,unknown,2,Tokopedia,Negative,Bentuk,No,Hobi & Hiburan,No
pengiriman cepat dan barang bagus dan murah,kirim cepat barang bagus murah,unknown,4,Tokopedia,Positive,Harga,No,Fashion,No
puas banget murah tapi ga murahan gradasi warnanya elegan melebihi ekspektasi saya,puas murah murah gradasi warna elegan lebih ekspektasi,unknown,5,Tokopedia,Positive,Bentuk,No,Fashion,No
tertulis dapat hadiah taunya bohong loh g dapat apa2 bonusnya gk datang,tulis hadiah tau bohong apa2 bonus,unknown,1,Tokopedia,Negative,Lainnya,Yes,Ibu & Bayi,No
product ok lah tp sayang ada beberapa sachet nya yg sobek jadi di dalam nya beraktakan gel,product oke sayang sachet sobek akta gel,unknown,3,Tokopedia,Neutral,Lainnya,No,Elektronik,No
respon cepat gosend ke pamulang cepat dapat diandalkan tepat saat dibutuhkan kualitas okeee bgt untuk harga segitu hasil juga cukup memuaskan thank youuu,respon cepat gosend pamulang cepat andal butuh kualitas okeee harga segitu hasil muas thank youuu,unknown,5,Tokopedia,Positive,Harga,No,Elektronik,No
saya sunggu sangat kecewa dengan pediasure,sunggu kecewa pediasure,unknown,1,Tokopedia,Negative,Lainnya,Yes,Ibu & Bayi,No
selama saya berbelanja di tokopedia ini adalah pesanan dengan layanan tercepat yang saya terima biasanya estimasi waktu pengiriman ke darah saya hari tapi paket business is fun hanya hari the best,belanja tokopedia pesan layan cepat terima estimasi waktu kirim darah paket business is fun the best,unknown,5,Tokopedia,Positive,Lainnya,No,Hobi & Hiburan,No
pihak ekspedisi antaraja payah lama sekali,ekspedisi antaraja payah,unknown,1,Tokopedia,Negative,Lainnya,No,Kesehatan & Kecantikan,No
murah meriah jd lgsg beli ccok nih buat yg bibir nya kering kya aku lumayan buat pelembab bibir ga perlu mahal,murah riah jd lgsg beli ccok bibir kering kya lumayan pelembab bibir mahal,unknown,5,Tokopedia,Positive,Harga,No,Kesehatan & Kecantikan,No
